SMILES,EPACategoryIndex,tox10,tox50,tox500,tox2000,tox,logtox
N=CC1N=C2CN=C(c3ccccc3)c3cc(Cl)ccc3N2C1=O,3,0,0,0,1,1000.053446,6.90780872355395
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,2,0,0,1,1,384.9964723,5.9532341713886625
CC(=O)N1CCN(c2ccccc2)CC1,3,0,0,0,1,1199.982377,7.09006214983492
CC1(c2ccc(C#N)cc2)NC(=O)NC1=O,3,0,0,0,1,1080.989953,6.985632523423955
C#CC(C)(Cl)CC,3,0,0,0,1,1499.987135,7.313211810386855
CC(CCc1ccc2c(c1)OCO2)N1CCN(C(C)CCc2ccc3c(c2)OCO3)CC1,2,0,0,1,1,400.0291859,5.991537509196184
COP(=S)(S)OC,3,0,0,0,1,1549.960806,7.345984923141971
C#CCOCC(COc1cccc(C(F)(F)F)c1)OC(N)=O,3,0,0,0,1,709.9932861,6.565255513793468
O=C1OC(CO)CN1c1cccc(C(F)(F)F)c1,3,0,0,0,1,1400.005361,7.244231344881732
Cc1cnc([N+](=O)[O-])n1CCO,3,0,0,0,1,704.9752861,6.558162747020517
CC(Cc1ccccc1)NCCCCl,2,0,0,1,1,229.9934826,5.438050971999969
CNCCC12CC3CC(CC(C3)C1)C2,2,0,0,1,1,399.9917242,5.991443857393952
Cc1cc(-n2c(C)nc3ccccc3c2=O)n(-c2ccccc2)n1,3,0,0,0,1,1000.113793,6.907869065508205
CCCCCCCCCCCCCCCCCCc1cc2cc(C(=O)O)ccc2[nH]1,3,0,0,0,1,999.8887938,6.9076440665982695
O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,4,0,0,0,0,3929.738619,8.27632819349117
Cc1ccc2oc3c(c(=O)c2c1)C=Nc1ccccc1N3,3,0,0,0,1,999.9819028,6.907737181618381
Clc1cccc(C2NCc3sccc3-n3cccc32)c1,3,0,0,0,1,1499.930188,7.313173844673886
COc1ccc2oc(=O)[nH]c2c1,4,0,0,0,0,2000.02422,7.600914569468757
C[N+](C)(C)CCBr,2,0,0,1,1,449.9999998,6.109247582319921
Cc1nnc2nc(C(C)(C)C)cnn12,2,0,0,1,1,299.9874505,5.703740642114566
COc1cc(C=C2CCNC2=O)cc(CSc2ccc(C)cc2)c1O,3,0,0,0,1,1000.115343,6.907870615330645
CNC(=O)Oc1cccc2c1OC(C)(C(C)(C)C)O2,2,0,0,1,1,499.983039,6.214574175846828
O=C(O)COc1ccc(Cl)cc1C(=O)Nc1ccccc1,3,0,0,0,1,999.9771035,6.907732382220008
CCCCOCC(O)CNC(C)C,3,0,0,0,1,700.0036974,6.551085617029455
c1ccc(C2NCc3c(sc4c3CCCC4)-n3cccc32)cc1,4,0,0,0,0,2000.243399,7.601024151637299
O=C1C(CN2CCCCC2)CC2CCCCC12,3,0,0,0,1,1544.927794,7.342732452964638
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1OCCO,4,0,0,0,0,5986.524813,8.697266357974167
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,4,0,0,0,0,4100.049924,8.318754429203631
Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,4,0,0,0,0,19999.99998,9.903487551536129
CCCCCCCCCCCCCCCCC(C)N(CCO)CCO,3,0,0,0,1,1819.88295,7.506527464815846
COc1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc(OC)c1OC,4,0,0,0,0,4999.250944,8.517043368993418
Cc1ccccc1NC(=S)Nc1ccc(S(=O)(=O)NN=c2[nH]c3ccccc3s2)cc1C,3,0,0,0,1,1799.836244,7.495450964190174
COc1ccc(COc2ccc3c(c2)C(O)(CCCN(C)C)c2ccccc2S3)cc1,4,0,0,0,0,2500.063134,7.824071264137426
CN(C)Cc1nc2ccc(CSCCC(N)=NC(N)=O)cc2[nH]1,3,0,0,0,1,1499.780235,7.313073866356663
O=C(O)CC1(CO)CCCCC1,1,0,1,1,1,35.99916388,3.583495712630837
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4,0,0,0,0,4999.460358,8.517085257191548
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=O)=CCC32)C1,4,0,0,0,0,7999.865368,8.987179991520364
CCOC(=O)CCC1N=C2CCC(c3ccccc3)CN2C1=O,2,0,0,1,1,200.0095425,5.298365077909832
O=C(O)CCC1NC(=S)N(c2ccccc2)C1=O,4,0,0,0,0,3099.929629,8.039134689893
CC(Cc1ccccc1)N1CCCC1C(=O)NC(=O)C(CC1C=NC=N1)NC(=O)C1CCC(=O)N1,3,0,0,0,1,1200.077409,7.090141341195572
CCC(C)C1OC(=O)C(C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)N(C)C1=O,2,0,0,1,1,199.9925552,5.298280141855207
CCOc1ccccc1,4,0,0,0,0,2199.873945,7.696155339977557
Fc1ccc(C2CCC(=S)Nc3cc(F)ccc32)cc1,4,0,0,0,0,2499.567997,7.823873194724444
CCCCCCCCCCCCCCCCCCNC(=O)OCc1cn[nH]c1I,3,0,0,0,1,729.9831388,6.593021436341438
Cc1csc(/N=C(\Nc2cc(C)nc3ccccc23)NC2CCCCC2)n1,3,0,0,0,1,999.9130518,6.9076683270019235
CC(N)COC(=O)c1cccnc1,4,0,0,0,0,4999.805784,8.51715434746182
Oc1ccc(O)c(Cc2ccccc2)c1,2,0,0,1,1,499.9825203,6.214573138411097
CC(=O)Nc1ccc(C=NNc2ccc(Br)cc2)cc1,4,0,0,0,0,2999.900661,8.006334454102
CCN(C)CC(O)c1cc(Br)c(N)c(Br)c1,2,0,0,1,1,265.0000002,5.579729826740939
CCOCc1cc2cc(N=C3SCCC4Cc5ccccc5N34)ccc2cn1,3,0,0,0,1,899.9445474,6.80233314742609
COc1ccc(C=NNc2ccc(Cl)cc2)cc1,3,0,0,0,1,899.9861922,6.802379421206621
Clc1ccc(C2(c3ccc(Cl)cc3)OC2n2ccnc2)cc1,3,0,0,0,1,999.9939606,6.9077492395639
CCOCC1COc2ccccc2C(=O)O1,4,0,0,0,0,10000.00001,9.210340372976182
CCCCCSCCCCCCN1CCSC1,2,0,0,1,1,499.9510032,6.214510100020505
CCN(CC)c1ccc(Nc2c([N+](=O)[O-])sc3ccc(Cl)cc23)cc1,3,0,0,0,1,1000.050547,6.90780582470468
FC(F)C(F)(F)Oc1ccccc1,4,0,0,0,0,3600.055636,8.188704578769228
Cc1csc2c1CNC(c1ccc([N+](=O)[O-])cc1)c1cccn1-2,3,0,0,0,1,1500.032268,7.313241898858922
Cc1ccc2oc3c(c(=O)c2c1)C=Nc1ccccc1N3C(=O)c1ccccc1,3,0,0,0,1,999.9921143,6.907747393251045
Cc1ccccc1OP1(=O)OCc2ccccc2O1,2,0,0,1,1,182.9947001,5.209457191219851
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,3,0,0,0,1,571.9778332,6.3491002374820225
CCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,1,0,1,1,1,49.99603781,3.91194375848819
Cc1ccccc1NCC1C(=O)N(NCC(=O)N2c3ccccc3Sc3ccccc32)C(=S)N(c2ccccc2)C1=O,3,0,0,0,1,999.9427362,6.907698013542503
O=c1c2c(cnn1CCN1CCOCC1)Nc1ccccc1S2(=O)=O,3,0,0,0,1,999.9696478,6.9077249263214995
Clc1ccc2c(N/C(=N/c3nccs3)NC3CCCCC3)ccnc2c1,3,0,0,0,1,999.9378127,6.9076930897484266
O=P(O)(O)SCCNCCCNCCO,2,0,0,1,1,400.0000004,5.991464548107982
CCN(CC)c1nc(C=Cc2ccccc2Cl)nc2cc(Cl)ccc12,3,0,0,0,1,1000.002685,6.907757963978533
O=C1C=CC(=O)N1c1ccc(SSc2ccc(N3C(=O)C=CC3=O)cc2)cc1,4,0,0,0,0,5000.48964,8.517291114621603
Cc1nc2c3c(-c4ccccc4)c(-c4ccccc4)/c(=C/c4ccc(N(C)C)cc4)n3ccc2[n+]1C,4,0,0,0,0,6509.833655,8.781069182648809
Cc1cc(OCCCCCN2CCSC2)nc2ccccc12,3,0,0,0,1,600.056877,6.3970244457233845
CC1=CC23C(COC(=O)C24CO4)C(C(=O)O)=CC3C1C,1,0,1,1,1,24.99927612,3.218846869248991
OCCCCl,4,0,0,0,0,2299.97567,7.740653823600422
CSc1c(Cl)nc(N(C)c2ccccc2)nc1NCCN(C(C)C)C(C)C,3,0,0,0,1,599.9779422,6.396892891540371
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,3,0,0,0,1,606.9833365,6.408501338458627
O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,4,0,0,0,0,8909.970665,9.09492622809131
O=C(OCCN(Cc1ccccc1)C(=O)c1cccnc1)c1cccnc1,4,0,0,0,0,2499.993084,7.824043244452466
Cc1ccc(NN)cc1,2,0,0,1,1,236.9980599,5.468051955025675
Cc1cccc2c(=O)cc(C#N)oc12,2,0,0,1,1,99.99892004,4.605159386329775
CCCNC(=N)NC(=O)Nc1ccc(C(F)(F)F)cc1,2,0,0,1,1,299.996878,5.703772067935384
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1OC)Cc1ccccc1OC,2,0,0,1,1,219.9841888,5.393555674678746
Nc1nc2cc(Cl)c(Br)cc2o1,3,0,0,0,1,657.9760705,6.489168563642744
C#CCOc1ccc2c(C)c(CC=C)c(=O)oc2c1,3,0,0,0,1,1499.970507,7.313200724897002
CCCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(OC)c1I,3,0,0,0,1,549.9940126,6.309907391985443
Cc1cncc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)n1,3,0,0,0,1,1999.937585,7.600871251555118
c1ccc2c(c1)OC(N1CCNCC1)c1ccccc1-2,2,0,0,1,1,399.9939931,5.991449529745222
CCCOc1ccc(N)cc1OC,3,0,0,0,1,899.9751697,6.802367173721499
C#CCOCC1CN(c2ccc(C(F)(F)F)cc2)C(=O)O1,3,0,0,0,1,1249.966581,7.130872094738955
c1ccc(CSSCc2ccccn2)nc1,3,0,0,0,1,700.0676388,6.551176957232474
CCCCCCCCOc1ccc(N)cc1CC(N)C(=O)O,4,0,0,0,0,3999.714674,8.293978306057815
CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCOC(=O)C(C)(C)C,4,0,0,0,0,2999.695108,8.006265931818835
CCN(CC)C(=O)N(CC)OC1CCOP(=O)(N(CCCl)CCCl)N1,3,0,0,0,1,1000.023849,6.907779127697754
CN1CCCC(CC2c3ccccc3S(=O)c3ccccc32)C1,3,0,0,0,1,680.048052,6.522163460379402
COc1ccc2c(c1)n(-c1ccccc1)c(=O)n2C,2,0,0,1,1,99.9964607,4.605134792361745
O=C(NC1CCOC1=O)c1cccs1,3,0,0,0,1,1599.984851,7.377749440058049
CCCCNC(=O)N1CCc2nc(NC(=N)N)sc2C1,3,0,0,0,1,799.97301,6.684577989598805
Nc1ccc2nc3ccccn3c(=O)c2c1,3,0,0,0,1,932.9823315,6.838386263368996
Cc1nc([N+](=O)[O-])cn1CCOCCO,4,0,0,0,0,2300.01069,7.740669049732527
CON=CC1=CCCN(C2CCCC2)C1,2,0,0,1,1,59.99855983,4.094320559100694
SCCNCCCCCOc1ccc(Br)cn1,3,0,0,0,1,549.9862187,6.309893221003496
Clc1ccc(SCCCSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4,0,0,0,0,3000.13759,8.00641342993189
CSc1c(Cl)nc(N(C)c2cccc(C(F)(F)F)c2)nc1NCCN(C(C)C)C(C)C,3,0,0,0,1,899.977311,6.802369553006534
COCC1CN(c2ccc(C#CC3CCCCC3)cc2)C(=O)O1,3,0,0,0,1,1000.009572,6.907764850936326
CC(=O)Nc1ccccc1C(=O)O,3,0,0,0,1,1113.968914,7.015684515250485
CC(C)CN(CC(C)C)C(=O)c1coc(=O)c2ccccc12,3,0,0,0,1,600.0278715,6.396976106637262
CN(C)CCC1Oc2cc(Cl)c(Cl)cc2Oc2ccccc21,2,0,0,1,1,249.9748695,5.521360390809572
CCCCCCC(C(N)=S)c1ccccn1,3,0,0,0,1,999.9830792,6.907738358038979
CCOc1ccc(Oc2cccc(COCC(C)(C)c3ccc(Cl)cc3)c2)cc1,2,0,0,1,1,499.9501146,6.214508322644755
CC(CN)c1ccc(N2CCCCC2)cc1,3,0,0,0,1,599.9890079,6.396911334881663
Nc1ccc(OCCCCCNC(=O)c2ccccc2C(=O)O)cc1,4,0,0,0,0,3000.043811,8.00638217121028
CN(C)CC(=O)c1ccc2sc3ccc(C(=O)CN(C)C)cc3c2c1,4,0,0,0,0,2930.206642,7.982828225804115
CN(C)CCC(=O)NC(C)(C)CC(C)(C)C,3,0,0,0,1,1299.943078,7.17007575633714
C1CN(CCC23CC4CC(CC(C4)C2)C3)CCO1,3,0,0,0,1,599.9807537,6.396897577534997
CNC(=O)Oc1cc(N(C)C)c(C)cc1C,1,0,1,1,1,49.99820054,3.9119870155805194
O=C(O)C1CCCC1NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,3,0,0,0,1,1499.883247,7.313142548727641
COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,3,0,0,0,1,999.9933638,6.907748642760118
CCCCCCCCCCCCCCC[N+]1(CC)CCCCC1,2,0,0,1,1,194.9897882,5.272947188987356
COC(=O)c1[nH]c(-c2ccccc2)c2[nH]c(=O)[nH]c(=O)c12,3,0,0,0,1,999.9684507,6.907723729184448
OC(CNc1ncccn1)c1ccccc1,3,0,0,0,1,849.9763073,6.745208475331176
Clc1ccccc1CNCCCCCCNCc1ccccc1Cl,2,0,0,1,1,189.9750376,5.2468926824766084
CC(N)C(C)c1cccc(Cl)c1,2,0,0,1,1,199.9978223,5.298306477988756
O=C(Nc1ccccc1)OCc1oc2ccc(Cl)cc2c1-c1ccccc1,3,0,0,0,1,909.9349694,6.813373134759549
CCCCCc1csc(-c2ccc(N(C)C)cc2)[n+]1C,2,0,0,1,1,75.00829109,4.317598655293012
COC(=O)c1cc(-c2nc(C)cs2)ccc1OC,3,0,0,0,1,999.969618,6.907724896520595
CCOCCCNC(N)=C1Sc2ccccc2C1=O,3,0,0,0,1,1599.959765,7.377733761036684
COCCOC(OP(=O)(OC)OC)=C(Cl)Cl,2,0,0,1,1,68.9988307,4.234089558076857
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,0,1,1,1,1,0.499986962,-0.6931732568999301
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(Cl)ccc12,4,0,0,0,0,2500.000003,7.824046012056292
CCN(CC)CC(=O)N/N=C1\C(=O)Nc2ccc(Br)cc21,4,0,0,0,0,3008.914815,8.009334766159517
CCCOc1ccc(C(=N)NCCN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,3,0,0,0,1,639.9321633,6.461362175892117
Cc1cc(C)nc(SCCCCCCCCCCSc2nc(C)cc(C)n2)n1,4,0,0,0,0,2050.117514,7.625652394391941
COC(=O)N1CCC(=NO)c2cc(Cl)ccc21,4,0,0,0,0,4469.947345,8.405131907896175
CN1CCCC1c1ccc[n+]([O-])c1,2,0,0,1,1,294.9917247,5.6869473040819525
CCCCSc1cc(C)nnc1N,2,0,0,1,1,442.9842835,6.09353429198916
CN(C)c1ccc(C(N=Nc2ccccc2Cl)=NNC(N)=S)cc1,3,0,0,0,1,1500.108072,7.313292432494969
CCCCC(=O)P(=O)(SC)N(C)C,2,0,0,1,1,100.0008958,4.605179143947969
CCCCCCCCCSCCCCCCN1CCSC1,3,0,0,0,1,599.9366779,6.39682411281341
CCCCCCCCCCCCCCCC(=O)OCC1(CCCC)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4,0,0,0,0,3999.847437,8.29401149862465
CCC(=O)OC1(c2ccccc2)CCN(C)C1C,2,0,0,1,1,317.9897143,5.762019037288513
CC(C)Cc1cc(NC(=O)N(C)C(C)C)sn1,2,0,0,1,1,499.9862955,6.214580689046558
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,3,0,0,0,1,1407.886972,7.24984525792755
c1ccc2sc(SN3CCOCC3)nc2c1,3,0,0,0,1,1870.266757,7.533836350477113
C#CC1=CC(C)(C)N(C)C(C)(C)C1,2,0,0,1,1,329.9981385,5.799087013535525
CNC(=O)ON=CC1(C)SCC(C)S1,0,1,1,1,1,3.0993915,1.1312058019010531
C=CCNC(=O)N1CC(c2ccccc2)(c2ccccc2)OC1=O,4,0,0,0,0,4000.446697,8.294161308116923
Cc1ccccn1,3,0,0,0,1,674.0072374,6.513240848836851
NC(=O)C1=C2CN=C(c3ccccc3Cl)c3cc(Cl)ccc3N2CC(=O)N1,3,0,0,0,1,999.8679148,6.907623185058119
CCCNC(=O)c1c(CSC(=N)N)[n+]([O-])c2ccccc2[n+]1[O-],2,0,0,1,1,399.9892665,5.991437712997951
CN1CC(CNC2=CC(=O)CC2)CC2c3cccc4c3c(cn4C)CC21,2,0,0,1,1,400.0251807,5.9915274968766035
CC(Cc1ccc(OCCN2CCCC2)cc1)N(C)C,3,0,0,0,1,653.9432174,6.483020524140415
O=C(O)C1CCCN1C(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,4,0,0,0,0,3999.999996,8.294049639102028
CCOC(=O)C(O)c1ccccc1,4,0,0,0,0,3749.937571,8.229494471092549
O=C(CCCN1CCN(CCOc2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2,0,0,1,1,335.9892124,5.817079053495416
O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccccc1Cl,3,0,0,0,1,699.9171411,6.550961958179998
CCOc1cccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)c1,3,0,0,0,1,500.0177443,6.214643586392486
CNNCc1ccc(C(=O)NC(N)=O)cc1,3,0,0,0,1,817.970555,6.706826339622345
CC1(C)OCC(C2OC3OC(C)(C)OC3C2OCc2ccccc2)O1,4,0,0,0,0,3999.87443,8.294018247109273
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,3,0,0,0,1,1459.970637,7.286171602856305
CCOC(C(=N)NC1CCCCC1)c1ccccc1,2,0,0,1,1,309.9869036,5.736530050135173
CCCCOCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2,0,0,1,1,499.9896569,6.214587412008229
CCN(CCO)c1ccccc1,4,0,0,0,0,2359.914305,7.766380585919701
O=C(c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,3,0,0,0,1,999.9731602,6.907728438821943
COc1ccccc1C=C1NC(=S)N(c2ccccc2[N+](=O)[O-])C1=O,4,0,0,0,0,2000.140697,7.600972805567743
CC[Si](CC)(CC)CCSCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3,0,0,0,1,1544.82721,7.3426673448897875
CCN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,4,0,0,0,0,2449.929547,7.803814546798771
COc1cc2c(cc1OC)C(C)NC(c1ccc(C)cc1)C2,3,0,0,0,1,1123.007553,7.023765680450465
C#CCNC(=NS(=O)(=O)c1ccc(C)cc1)NC1CCCCC1,2,0,0,1,1,300.0386856,5.7039114183426065
CNCCOc1ccccc1-c1ccccc1,2,0,0,1,1,280.9913467,5.638323874197659
CCc1cnc([N+](=O)[O-])n1CC(=O)N(C)C,3,0,0,0,1,999.973478,6.907728756630423
O=c1[nH]c2ccccc2n1-c1ccccc1,3,0,0,0,1,999.9714606,6.907726739174881
O=C(Cn1c(-c2ccccc2)cc2ccccc21)N1CCOCC1,4,0,0,0,0,2000.049938,7.600927428230362
CCCCCCCCCCOc1ccc(N)cc1,3,0,0,0,1,1499.951885,7.313188309909167
C=C(C)C(=O)OCCOC(=O)C(=C)C,4,0,0,0,0,2000.020181,7.600912549991174
c1ccc2c(c1)Sc1cccnc1N2CCCN1CCCC1,2,0,0,1,1,311.9459052,5.742829792008068
Cc1ccc2c(c1)C(c1ccccc1)=NCC1CN(C)CCN21,3,0,0,0,1,1009.917328,6.917623753019781
CCOc1ccccc1-c1nn2c(=O)c3c(nc2s1)CCCC3,3,0,0,0,1,999.9725123,6.907727790904343
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1,0,1,1,1,42.49469641,3.749379277790466
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(=O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,4,0,0,0,0,2560.069408,7.847789649606071
CN1CCN(Cc2ccc(Nc3ccccc3)cc2)CC1,2,0,0,1,1,449.9952029,6.109236922485323
N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4,0,0,0,0,2749.93894,7.919333986777749
CC(Cc1ccccc1)N1CCCCCC1,2,0,0,1,1,94.99737755,4.553849286482681
C/C(CCC(=O)OC(C)(C)C)=N\Nc1ccc(Cl)nn1,2,0,0,1,1,99.99866131,4.605156798998486
CCC(CC)(C(N)=O)S(=O)(=O)CC,3,0,0,0,1,1749.957791,7.46734694719811
CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,4,0,0,0,0,2899.914181,7.97243642277807
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,3,0,0,0,1,1999.968657,7.600886787919283
CN1C(=O)NC(=O)C12CCCCC2,3,0,0,0,1,899.9851827,6.8023782995221165
Nc1nc(N)nc(N)n1,4,0,0,0,0,3295.921604,8.100441105552315
N=C(N)CCCOc1ccccc1-c1ccccc1,2,0,0,1,1,400.9952704,5.9939496327232975
CCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,2,0,0,1,1,178.0229817,5.181912652632176
COc1cc(C=Cc2ccccc2)oc(=O)c1,3,0,0,0,1,799.9754652,6.684581058697639
Clc1ccccc1CNCCCCCNCc1ccccc1Cl,2,0,0,1,1,330.980215,5.802058600176664
CC(C)N(C(=O)C1(c2ccccc2)CC1CN)C(C)C,2,0,0,1,1,99.99708475,4.605141033063149
CC1N(CC(=O)c2ccccc2)CCCC1(C)c1cccc(O)c1,3,0,0,0,1,799.9109568,6.684500417473178
COc1ccc(C(=O)N(O)CN2CCC(C)CC2)cc1,3,0,0,0,1,1199.991378,7.090069650750279
CCCCCCCCCCCCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1,3,0,0,0,1,999.9706355,6.9077259140509915
CC(=O)Nc1ccc2nc(C=Cc3ccc([N+](=O)[O-])o3)cc(NC(C)=O)c2c1,3,0,0,0,1,500.0525822,6.214713257292804
C#CC1(NCC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2)CCCCC1,3,0,0,0,1,559.9602871,6.327865865321687
CN1CCN(C2Cc3ccccc3Sc3c(F)cccc32)CC1,2,0,0,1,1,53.99079327,3.9888135370283497
O=C(O)CCc1ccc2sc(-c3ccccc3)nc2c1,4,0,0,0,0,2699.504505,7.9008235184845095
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,3,0,0,0,1,759.9921783,6.63330814151689
CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,4,0,0,0,0,5000.037323,8.517200655988377
CN(C)c1ccc(C2(c3cccnc3)C(=O)NC(SCCN3CCCCC3)=C2C#N)cc1,3,0,0,0,1,1599.971405,7.377741036193169
CCSc1nnc(C(C)(C)C)c(=O)n1N,3,0,0,0,1,999.99562,6.9077508989725445
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,3,0,0,0,1,513.9964282,6.242216316403783
Cn1c(=O)c2c(ncn2CCOC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)n(C)c1=O,3,0,0,0,1,1909.849211,7.554779570803769
COc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,4,0,0,0,0,2000.029729,7.600917323931607
CC(CN1c2ccccc2Sc2cccnc21)N1CCCC1,2,0,0,1,1,134.9765938,4.905101384147248
NCCc1ccc2oc(-c3ccccc3)nc2c1,3,0,0,0,1,799.966428,6.684569761787372
OCCCN1CCN(C2=Nc3ccccc3Nc3cscc32)CC1,2,0,0,1,1,400.0373759,5.99155798249276
CC1CCC2=C(C1)c1c(O)cc(C(C)CCCCc3ccc(F)cc3)cc1OC2(C)C,3,0,0,0,1,750.0283972,6.6201110687469065
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,4,0,0,0,0,4999.724093,8.517138008493689
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1C,2,0,0,1,1,70.00050501,4.248502456451907
CCCCC#N,2,0,0,1,1,190.99081,5.2522253117058115
c1ccc2c(c1)Nc1ccccc1S2,4,0,0,0,0,4999.79927,8.517153044610366
CCC(C)(C)N/C(=N/c1cnccn1)Nc1cccnc1,3,0,0,0,1,799.9803077,6.684587111989964
CC(C)(C)OC(Cc1ccccc1)N1CCN(CCC(O)c2ccc(F)cc2)CC1,3,0,0,0,1,1500.126637,7.313304808193407
c1ccc(-c2ccc(Cc3csc(N4CCNCC4)n3)cc2)cc1,2,0,0,1,1,250.0178853,5.521532456503297
CN1CSC(=S)N(C)C1,2,0,0,1,1,180.0188561,5.193061601514783
CC(C)CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,3,0,0,0,1,1999.938476,7.600871697068922
Cn1c(=O)c2c(ncn2CCCNC(=O)c2cccnc2)n(C)c1=O,3,0,0,0,1,999.9737122,6.907728990836607
CCCCOc1ccc(N)c2ccccc12,2,0,0,1,1,499.9860654,6.214580228833839
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,3,0,0,0,1,1999.864084,7.600834499232833
CCCC(SCC)C(N)=O,2,0,0,1,1,499.9999996,6.214608097622191
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,4,0,0,0,0,12567.59776,9.438877174330985
CC1OC1(C)C,4,0,0,0,0,2599.879258,7.863220283700469
N=c1ccn(CCc2ccccc2)c2ccccc12,2,0,0,1,1,299.9891273,5.7037462316660985
CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,2,0,0,1,1,221.9756477,5.402567680810293
O=C1NC2(CCCCC2)C(=O)N1CCO,4,0,0,0,0,2000.009423,7.6009071710309835
C=CCc1ccccc1,4,0,0,0,0,2900.024538,7.9724744773180785
CCN(CC)CCCC(C)Nc1nc(C=Cc2c(Br)cc(Br)cc2Br)nc2cc(Cl)ccc12,3,0,0,0,1,1000.012128,6.907767406908594
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,4,0,0,0,0,3349.925914,8.116693509350686
CCCCOc1ccc(C=CC(=O)NO)cc1OC,3,0,0,0,1,1379.953188,7.229804855836765
