TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-58700,,(3-propan-2-ylphenyl) N-methyl-N-phenylmethoxysulfanylcarbamate,55521,CC(C)c1cccc(OC(=O)N(C)SOCc2ccccc2)c1,NFWRALIJQVLAGS-UHFFFAOYSA-N,209.9765564,2,50-500,0,0,1,1
TOX-58701,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(hexoxydisulfanyl)-N-methylcarbamate",55522,CCCCCCOSSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,MRAMMPPESLZGCU-UHFFFAOYSA-N,71.99047604,2,50-500,0,0,1,1
TOX-58702,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(methoxydisulfanyl)-N-methylcarbamate",55523,COSSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,YCUZMNIAAYWKFY-UHFFFAOYSA-N,39.99797089,1,10-50,0,1,1,1
TOX-58703,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methyl-N-pentan-3-yloxysulfanylcarbamate",55524,CCC(CC)OSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,WQBWMENXEKKXIA-UHFFFAOYSA-N,63.00798044,2,50-500,0,0,1,1
TOX-58704,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-[(2-methylpropan-2-yl)oxysulfanylmethyl]carbamate",55525,CC(C)(C)OSCNC(=O)Oc1cccc2c1OC(C)(C)C2,USOVBGDZDAHVDS-UHFFFAOYSA-N,74.99308604,2,50-500,0,0,1,1
TOX-58705,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methyl-N-octoxysulfanylcarbamate",55526,CCCCCCCCOSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,HDTZMSVDRXFGIH-UHFFFAOYSA-N,99.99004027,2,50-500,0,0,1,1
TOX-58706,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(decoxysulfanylmethyl)carbamate",55527,CCCCCCCCCCOSCNC(=O)Oc1cccc2c1OC(C)(C)C2,UMPKLLKKQXPEGT-UHFFFAOYSA-N,135.0026368,2,50-500,0,0,1,1
TOX-58707,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-[(4-tert-butylphenyl)methoxysulfanylmethyl]carbamate",55528,CC1(C)Cc2cccc(OC(=O)NCSOCc3ccc(C(C)(C)C)cc3)c2O1,GBZMRZGZUBIORL-UHFFFAOYSA-N,97.9870295,2,50-500,0,0,1,1
TOX-58708,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methyl-N-octadecoxysulfanylcarbamate",55529,CCCCCCCCCCCCCCCCCCOSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,NLISLONXYFAEMK-UHFFFAOYSA-N,999.984669,3,500-2000,0,0,0,1
TOX-58720,,"2-butan-2-yl-21',24'-dihydroxy-12'-[5-(5-hydroxy-4-methoxy-6-methyloxan-2-yl)oxy-4-methoxy-6-methyloxan-2-yl]oxy-22'-(hydroxymethyl)-3,11',13'-trimethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one",78410643,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(CO)=CC(C(=O)O1)C34O)O2,JHPQMIYGLDWIFR-UHFFFAOYSA-N,205.0025363,2,50-500,0,0,1,1
TOX-58721,,"1-[2-(6,11-dihydrobenzo[c][1]benzoxepin-6-yl)ethyl]piperidine",3070576,c1ccc2c(c1)Cc1ccccc1C(CCN1CCCCC1)O2,OVMRDNQBWGJLQB-UHFFFAOYSA-N,249.9699125,2,50-500,0,0,1,1
TOX-58722,,"1-[2-(6,11-dihydrobenzo[c][1]benzoxepin-6-yl)ethyl]-4-methylpiperazine",3070578,CN1CCN(CCC2Oc3ccccc3Cc3ccccc32)CC1,OWOJTIHWHFJSIR-UHFFFAOYSA-N,249.9596841,2,50-500,0,0,1,1
TOX-58723,,"1-[6-[2-(dimethylamino)ethyl]-6H-benzo[c][1,5]benzoxazepin-11-yl]ethanone",3070580,CC(=O)N1c2ccccc2OC(CCN(C)C)c2ccccc21,XNIFYOLOMDGQHQ-UHFFFAOYSA-N,250.0024165,2,50-500,0,0,1,1
TOX-58724,,"1-[6-(2-pyrrolidin-1-ylethyl)-6H-benzo[c][1,5]benzoxazepin-11-yl]ethanone",3070582,CC(=O)N1c2ccccc2OC(CCN2CCCC2)c2ccccc21,INRKGQXHLSFCCW-UHFFFAOYSA-N,249.9739922,2,50-500,0,0,1,1
TOX-58725,,"1-[6-(2-piperidin-1-ylethyl)-6H-benzo[c][1,5]benzoxazepin-11-yl]ethanone",3070584,CC(=O)N1c2ccccc2OC(CCN2CCCCC2)c2ccccc21,JYLRIPYKOZYEHJ-UHFFFAOYSA-N,250.0271073,2,50-500,0,0,1,1
TOX-58726,,"2-(6,11-dihydrobenzo[c][1,5]benzoxazepin-6-yl)-N,N-dimethylethanamine",29711,CN(C)CCC1Oc2ccccc2Nc2ccccc21,APZLQOUDYCBAEH-UHFFFAOYSA-N,249.9906839,2,50-500,0,0,1,1
TOX-58775,,4-(4-hydroxy-3-methoxyphenyl)-4-oxobut-2-enoic acid,3070626,COc1cc(C(=O)C=CC(=O)O)ccc1O,GHZCXWOSHPZAQI-UHFFFAOYSA-N,999.9729979,3,500-2000,0,0,0,1
TOX-58776,,"4-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-oxobut-2-enoic acid",3070627,O=C(O)C=CC(=O)c1ccc2c(c1)OCCO2,XVDHSBPWPNBZNT-UHFFFAOYSA-N,749.9775835,3,500-2000,0,0,0,1
TOX-58778,Mopidralazine,"N-(2,5-dimethylpyrrol-1-yl)-6-morpholin-4-ylpyridazin-3-amine",71143,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,JBVCSNJKVNKDHK-UHFFFAOYSA-N,659.9758536,3,500-2000,0,0,0,1
TOX-58781,,"3-phenyl-N-(4,8,8-trimethyl-1-azatricyclo[3.3.1.13,7]decan-4-yl)propanamide",64526,CC1(NC(=O)CCc2ccccc2)C2CC3CC1CN(C2)C3(C)C,NTNRUSZQDRVOCG-UHFFFAOYSA-N,2400.117617,4,>2000,0,0,0,0
TOX-58783,,"3,3-diphenyl-N-(4,8,8-trimethyl-1-azatricyclo[3.3.1.13,7]decan-4-yl)propanamide",64528,CC1(NC(=O)CC(c2ccccc2)c2ccccc2)C2CC3CC1CN(C2)C3(C)C,MCODFVMBFULDSV-UHFFFAOYSA-N,380.0169907,2,50-500,0,0,1,1
TOX-58786,,"2-phenyl-N-(4,8,8-trimethyl-1-azatricyclo[3.3.1.13,7]decan-4-yl)acetamide",64531,CC1(NC(=O)Cc2ccccc2)C2CC3CC1CN(C2)C3(C)C,DUOANANYKYXIQY-UHFFFAOYSA-N,2399.562179,4,>2000,0,0,0,0
TOX-58796,,"[2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-26-[(piperidin-1-ylmethylidenehydrazinylidene)methyl]-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",135514157,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN=CN5CCCCC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,JEGGQYICWGMXOZ-UHFFFAOYSA-N,4999.616746,4,>2000,0,0,0,0
TOX-58797,,"4,5-bis(4-methoxyphenyl)-2-(1-methylpyrrol-2-yl)-1H-imidazole",3070640,COc1ccc(-c2nc(-c3cccn3C)[nH]c2-c2ccc(OC)cc2)cc1,IBWLVTXJAVVVQG-UHFFFAOYSA-N,2999.757949,4,>2000,0,0,0,0
TOX-58799,,"2-(4-bromo-3,5-dimethylphenoxy)-N-[3-[4-(2-methylphenyl)piperazin-1-yl]propyl]acetamide",55536,Cc1ccccc1N1CCN(CCCNC(=O)COc2cc(C)c(Br)c(C)c2)CC1,ZHEAFGUYVHYXID-UHFFFAOYSA-N,1499.864052,3,500-2000,0,0,0,1
TOX-58809,,"N-[3-[4-(2-methylphenyl)piperazin-1-yl]propyl]-2-(2,4,5-trichlorophenoxy)acetamide",55552,Cc1ccccc1N1CCN(CCCNC(=O)COc2cc(Cl)c(Cl)cc2Cl)CC1,JHASEXXKNOSWTR-UHFFFAOYSA-N,874.9479646,3,500-2000,0,0,0,1
TOX-58811,,"2-(4-bromo-3,5-dimethylphenoxy)-N-[3-[4-[3-[[2-(4-bromo-3,5-dimethylphenoxy)acetyl]amino]propyl]piperazin-1-yl]propyl]acetamide",3070645,Cc1cc(OCC(=O)NCCCN2CCN(CCCNC(=O)COc3cc(C)c(Br)c(C)c3)CC2)cc(C)c1Br,ZDFIJSGAEAFUTG-UHFFFAOYSA-N,2500.007328,4,>2000,0,0,0,0
TOX-58812,,"2-[4-[2-[2-(2,4,6-trimethylphenoxy)acetyl]oxyethyl]piperazin-1-yl]ethyl 2-(2,4,6-trimethylphenoxy)acetate",55556,Cc1cc(C)c(OCC(=O)OCCN2CCN(CCOC(=O)COc3c(C)cc(C)cc3C)CC2)c(C)c1,BDYOBRNIJUFYSV-UHFFFAOYSA-N,350.0172782,2,50-500,0,0,1,1
TOX-58813,,"3-[4-[3-[2-(2,4,5-trichlorophenoxy)acetyl]oxypropyl]piperazin-1-yl]propyl 2-(2,4,5-trichlorophenoxy)acetate",55558,O=C(COc1cc(Cl)c(Cl)cc1Cl)OCCCN1CCN(CCCOC(=O)COc2cc(Cl)c(Cl)cc2Cl)CC1,PYYJLKOQSUVXBZ-UHFFFAOYSA-N,1999.893687,3,500-2000,0,0,0,1
TOX-58814,,"3-[4-[3-[2-(2,4,6-trimethylphenoxy)acetyl]oxypropyl]piperazin-1-yl]propyl 2-(2,4,6-trimethylphenoxy)acetate",55560,Cc1cc(C)c(OCC(=O)OCCCN2CCN(CCCOC(=O)COc3c(C)cc(C)cc3C)CC2)c(C)c1,XIPHCJDAKYPBKT-UHFFFAOYSA-N,349.9823338,2,50-500,0,0,1,1
TOX-58815,,"2-(2,4,5-trichlorophenoxy)-N-[3-[4-[3-[[2-(2,4,5-trichlorophenoxy)acetyl]amino]propyl]piperazin-1-yl]propyl]acetamide",3070647,O=C(COc1cc(Cl)c(Cl)cc1Cl)NCCCN1CCN(CCCNC(=O)COc2cc(Cl)c(Cl)cc2Cl)CC1,NFNNAWJSSOTNTR-UHFFFAOYSA-N,2499.748248,4,>2000,0,0,0,0
TOX-58817,,"N-[4-(5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]-1-phenylmethanimine",3070650,C(=NN1CCN(C2Cc3ccccc3Sc3ccccc32)CC1)c1ccccc1,IVTJOPNEOHBRFF-UHFFFAOYSA-N,2500.2315,4,>2000,0,0,0,0
TOX-58818,,"N-[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-6-yl)piperazin-1-yl]-1-phenylmethanimine",3070651,Clc1ccc2c(c1)CC(N1CCN(N=Cc3ccccc3)CC1)c1ccccc1S2,SIINXGRKDZFHHV-UHFFFAOYSA-N,2499.953919,4,>2000,0,0,0,0
TOX-58819,,"N-[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]-1-phenylmethanimine",3070652,Clc1ccc2c(c1)C(N1CCN(N=Cc3ccccc3)CC1)Cc1ccccc1S2,DKCQAMZCNYTQPS-UHFFFAOYSA-N,2499.953919,4,>2000,0,0,0,0
TOX-58820,,"N-[4-(3,8-dichloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]-1-phenylmethanimine",3070653,Clc1ccc2c(c1)CC(N1CCN(N=Cc3ccccc3)CC1)c1cc(Cl)ccc1S2,VCNYJPFXUXOADB-UHFFFAOYSA-N,2499.717153,4,>2000,0,0,0,0
TOX-58821,,"N-[4-(5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]-1-(3,4-dimethoxyphenyl)methanimine",3070654,COc1ccc(C=NN2CCN(C3Cc4ccccc4Sc4ccccc43)CC2)cc1OC,OSGPHJWRMBLLFC-UHFFFAOYSA-N,2499.918411,4,>2000,0,0,0,0
TOX-58822,,"N-[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-6-yl)piperazin-1-yl]-1-(3,4-dimethoxyphenyl)methanimine",3070655,COc1ccc(C=NN2CCN(C3Cc4cc(Cl)ccc4Sc4ccccc43)CC2)cc1OC,KUMGSEGYOUFGRN-UHFFFAOYSA-N,2499.696395,4,>2000,0,0,0,0
TOX-58823,,"4-[[4-(5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]-N,N-dimethylaniline",3070656,CN(C)c1ccc(C=NN2CCN(C3Cc4ccccc4Sc4ccccc43)CC2)cc1,BFXFWBVVOHPTLH-UHFFFAOYSA-N,2499.819265,4,>2000,0,0,0,0
TOX-58824,,"2-[[4-(5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]phenol",3070657,Oc1ccccc1C=NN1CCN(C2Cc3ccccc3Sc3ccccc32)CC1,OIOOXNHJMSHULR-UHFFFAOYSA-N,1250.114302,3,500-2000,0,0,0,1
TOX-58825,,"2-[[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-6-yl)piperazin-1-yl]iminomethyl]phenol",3070658,Oc1ccccc1C=NN1CCN(C2Cc3cc(Cl)ccc3Sc3ccccc32)CC1,DOIAKZLJOJSCCH-UHFFFAOYSA-N,2499.96111,4,>2000,0,0,0,0
TOX-58826,,"2-[[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]phenol",3070659,Oc1ccccc1C=NN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,WAQQLBYKHDBCPS-UHFFFAOYSA-N,2499.96111,4,>2000,0,0,0,0
TOX-58827,,"2-[[4-(3,8-dichloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]phenol",3070660,Oc1ccccc1C=NN1CCN(C2Cc3cc(Cl)ccc3Sc3ccc(Cl)cc32)CC1,KGXNWFVVBMGRJA-UHFFFAOYSA-N,2499.731653,4,>2000,0,0,0,0
TOX-58828,,"4-[[4-(5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]-2-ethoxyphenol",3070661,CCOc1cc(C=NN2CCN(C3Cc4ccccc4Sc4ccccc43)CC2)ccc1O,XJRMHNIGFWTHPQ-UHFFFAOYSA-N,2499.918411,4,>2000,0,0,0,0
TOX-58829,,"4-[[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-6-yl)piperazin-1-yl]iminomethyl]-2-ethoxyphenol",3070662,CCOc1cc(C=NN2CCN(C3Cc4cc(Cl)ccc4Sc4ccccc43)CC2)ccc1O,MJUGTRRLGAULGR-UHFFFAOYSA-N,2499.696395,4,>2000,0,0,0,0
TOX-58830,,"4-[[4-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazin-1-yl]iminomethyl]-2-ethoxyphenol",3070663,CCOc1cc(C=NN2CCN(C3Cc4ccccc4Sc4ccc(Cl)cc43)CC2)ccc1O,AWZZFQYLVCJQTG-UHFFFAOYSA-N,1499.817836,3,500-2000,0,0,0,1
TOX-58836,aranidipine,"3-O-methyl 5-O-(2-oxopropyl) 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",2225,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],NCUCGYYHUFIYNU-UHFFFAOYSA-N,143.0088368,2,50-500,0,0,1,1
TOX-58837,,"5-O-(cyclopropylmethyl) 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",135789,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CC2)C1c1cccc([N+](=O)[O-])c1,FNGPMPHEAXVWAY-UHFFFAOYSA-N,1449.984991,3,500-2000,0,0,0,1
TOX-58838,,"5-O-(cyclopropylmethyl) 3-O-ethyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",3070671,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CC2)C1c1cccc([N+](=O)[O-])c1,CPTAPSBUEKYLSW-UHFFFAOYSA-N,1999.845167,3,500-2000,0,0,0,1
TOX-58839,,"5-O-(cyclopropylmethyl) 3-O-propyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",3070672,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CC2)C1c1cccc([N+](=O)[O-])c1,RYNOIKBDZXRVBG-UHFFFAOYSA-N,2000.202676,4,>2000,0,0,0,0
TOX-58842,,"2-aminopyrido[2,1-b]quinazolin-11-one",128832,Nc1ccc2nc3ccccn3c(=O)c2c1,JXFVLHYHXFIVBB-UHFFFAOYSA-N,932.9823315,3,500-2000,0,0,0,1
TOX-58854,,2-[2-[2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetyl]oxybenzoyl]oxybenzoic acid,55562,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,HSTCMJJFYYQQRG-UHFFFAOYSA-N,37.59955985,1,10-50,0,1,1,1
TOX-58883,,1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-ol,3070702,CN(C)CC(O)COc1ccccc1CCc1ccccc1,QXHABUAVMNCRKP-UHFFFAOYSA-N,1999.906482,3,500-2000,0,0,0,1
TOX-58884,,1-(dimethylamino)-3-[2-[2-[4-(dimethylamino)phenyl]ethyl]phenoxy]propan-2-ol,3070704,CN(C)CC(O)COc1ccccc1CCc1ccc(N(C)C)cc1,BATAHTIDJATXQM-UHFFFAOYSA-N,2000.099277,4,>2000,0,0,0,0
TOX-58885,,1-(dimethylamino)-3-[2-[2-(3-methoxyphenyl)ethyl]phenoxy]propan-2-ol,3070706,COc1cccc(CCc2ccccc2OCC(O)CN(C)C)c1,VNRNJNRVACIMAP-UHFFFAOYSA-N,1999.757162,3,500-2000,0,0,0,1
TOX-58886,,4-[1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxy-4-oxobutanoic acid,3070708,CN(C)CC(COc1ccccc1CCc1ccccc1)OC(=O)CCC(=O)O,FMMQQWLSGGDVIT-UHFFFAOYSA-N,2000.065081,4,>2000,0,0,0,0
TOX-58887,,4-[1-(dimethylamino)-3-[2-[2-[4-(dimethylamino)phenyl]ethyl]phenoxy]propan-2-yl]oxy-4-oxobutanoic acid,3070710,CN(C)CC(COc1ccccc1CCc1ccc(N(C)C)cc1)OC(=O)CCC(=O)O,KSBUKVZRISOHSU-UHFFFAOYSA-N,1999.746927,3,500-2000,0,0,0,1
TOX-58888,,4-[1-(dimethylamino)-3-[2-[2-(3-fluorophenyl)ethyl]phenoxy]propan-2-yl]oxy-4-oxobutanoic acid,3070712,CN(C)CC(COc1ccccc1CCc1cccc(F)c1)OC(=O)CCC(=O)O,RIFKFGAGOHHLNZ-UHFFFAOYSA-N,2000.110187,4,>2000,0,0,0,0
TOX-58889,,4-[1-[2-[2-(3-chlorophenyl)ethyl]phenoxy]-3-(dimethylamino)propan-2-yl]oxy-4-oxobutanoic acid,3070714,CN(C)CC(COc1ccccc1CCc1cccc(Cl)c1)OC(=O)CCC(=O)O,LMCRNNXUEWLIIY-UHFFFAOYSA-N,1999.852513,3,500-2000,0,0,0,1
TOX-58890,,4-[1-[4-chloro-2-(2-phenylethyl)phenoxy]-3-(dimethylamino)propan-2-yl]oxy-4-oxobutanoic acid,3070716,CN(C)CC(COc1ccc(Cl)cc1CCc1ccccc1)OC(=O)CCC(=O)O,VYKUCTLHWJSSOL-UHFFFAOYSA-N,1999.852513,3,500-2000,0,0,0,1
TOX-58891,,6-[1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxycarbonylcyclohex-3-ene-1-carboxylic acid,3070718,CN(C)CC(COc1ccccc1CCc1ccccc1)OC(=O)C1CC=CCC1C(=O)O,BSIZCJOHLSKIIK-UHFFFAOYSA-N,2000.163875,4,>2000,0,0,0,0
TOX-58892,,2-[1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxycarbonylcyclobutane-1-carboxylic acid,3070720,CN(C)CC(COc1ccccc1CCc1ccccc1)OC(=O)C1CCC1C(=O)O,RDAJFJGLPZMUSN-UHFFFAOYSA-N,1999.882497,3,500-2000,0,0,0,1
TOX-58893,,2-[1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxyacetic acid,3070722,CN(C)CC(COc1ccccc1CCc1ccccc1)OCC(=O)O,XPFCBFOTOBVLQQ-UHFFFAOYSA-N,1999.720239,3,500-2000,0,0,0,1
TOX-58894,,3-[1-(dimethylamino)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxypropanoic acid,3070724,CN(C)CC(COc1ccccc1CCc1ccccc1)OCCC(=O)O,MMXKPBKHJPPIGV-UHFFFAOYSA-N,3000.185744,4,>2000,0,0,0,0
TOX-58895,,3-[1-(dimethylamino)-3-[2-[2-(3-methoxyphenyl)ethyl]phenoxy]propan-2-yl]oxypropanoic acid,3070726,COc1cccc(CCc2ccccc2OCC(CN(C)C)OCCC(=O)O)c1,DKVIXUUKLNERMX-UHFFFAOYSA-N,1999.985056,3,500-2000,0,0,0,1
TOX-58896,,4-oxo-4-[1-[2-(2-phenylethyl)phenoxy]-3-piperidin-1-ylpropan-2-yl]oxybutanoic acid,3070728,O=C(O)CCC(=O)OC(COc1ccccc1CCc1ccccc1)CN1CCCCC1,DMVQJQULWVUCHJ-UHFFFAOYSA-N,1999.763395,3,500-2000,0,0,0,1
TOX-58897,,4-[1-(4-carbamoylpiperidin-1-yl)-3-[2-(2-phenylethyl)phenoxy]propan-2-yl]oxy-4-oxobutanoic acid,3070730,NC(=O)C1CCN(CC(COc2ccccc2CCc2ccccc2)OC(=O)CCC(=O)O)CC1,UHAMZAWRNXQEKY-UHFFFAOYSA-N,2000.09532,4,>2000,0,0,0,0
TOX-58898,,3-[1-(diethylamino)-3-[2-[2-(2-methylphenyl)ethyl]phenoxy]propan-2-yl]oxypropanoic acid,3070732,CCN(CC)CC(COc1ccccc1CCc1ccccc1C)OCCC(=O)O,QYXDOXCJJLIDCT-UHFFFAOYSA-N,1999.719506,3,500-2000,0,0,0,1
TOX-58899,,"N'-(2,4-dichlorophenyl)-5-methyl-4-nitro-1H-pyrazole-3-carbohydrazide",5747250,Cc1[nH]nc(C(=O)NNc2ccc(Cl)cc2Cl)c1[N+](=O)[O-],NIPNJYXFPJGECZ-UHFFFAOYSA-N,999.9666809,3,500-2000,0,0,0,1
TOX-58900,,N'-(4-chlorophenyl)-5-methyl-4-nitro-1H-pyrazole-3-carbohydrazide,5747251,Cc1[nH]nc(C(=O)NNc2ccc(Cl)cc2)c1[N+](=O)[O-],RFWFHSHNAGUUAS-UHFFFAOYSA-N,499.989854,2,50-500,0,0,1,1
TOX-58901,,"N'-(2,5-dichlorophenyl)-5-methyl-4-nitro-1H-pyrazole-3-carbohydrazide",5747252,Cc1[nH]nc(C(=O)NNc2cc(Cl)ccc2Cl)c1[N+](=O)[O-],QAUYWDNUSPPEKP-UHFFFAOYSA-N,999.9666809,3,500-2000,0,0,0,1
TOX-58902,,"4-amino-N'-(2,4-dichlorophenyl)-5-methyl-1H-pyrazole-3-carbohydrazide",3070736,Cc1n[nH]c(C(=O)NNc2ccc(Cl)cc2Cl)c1N,HAQUIMHIMLZCFP-UHFFFAOYSA-N,999.9700144,3,500-2000,0,0,0,1
TOX-58903,,4-amino-N'-(4-chlorophenyl)-5-methyl-1H-pyrazole-3-carbohydrazide,3070737,Cc1n[nH]c(C(=O)NNc2ccc(Cl)cc2)c1N,ZPPFHGRHTVLJAC-UHFFFAOYSA-N,999.9849468,3,500-2000,0,0,0,1
TOX-58904,,"4-amino-N'-(2,5-dichlorophenyl)-5-methyl-1H-pyrazole-3-carbohydrazide",3070738,Cc1n[nH]c(C(=O)NNc2cc(Cl)ccc2Cl)c1N,QMLMLYPSXQRZBW-UHFFFAOYSA-N,999.9700144,3,500-2000,0,0,0,1
TOX-58905,,"6-(2,4-dichloroanilino)-3-methyl-2H-pyrazolo[4,3-d]pyrimidin-7-one",3070739,Cc1n[nH]c2c(=O)n(Nc3ccc(Cl)cc3Cl)cnc12,MAVHSTFWMRYDKO-UHFFFAOYSA-N,499.9935519,2,50-500,0,0,1,1
TOX-58906,,"6-(4-chloroanilino)-3-methyl-2H-pyrazolo[4,3-d]pyrimidin-7-one",3070740,Cc1n[nH]c2c(=O)n(Nc3ccc(Cl)cc3)cnc12,JRBOURSCYHSRKY-UHFFFAOYSA-N,999.9673554,3,500-2000,0,0,0,1
TOX-58907,,"6-(2,5-dichloroanilino)-3-methyl-2H-pyrazolo[4,3-d]pyrimidin-7-one",3070741,Cc1n[nH]c2c(=O)n(Nc3cc(Cl)ccc3Cl)cnc12,YBKBHDJAHWGAKW-UHFFFAOYSA-N,999.9871023,3,500-2000,0,0,0,1
TOX-58908,,"2-[[1-(2-amino-1,3-thiazol-4-yl)-2-[[2-(carbamoyloxymethyl)-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxyacetic acid",2584,NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,UIMOJFJSJSIGLV-UHFFFAOYSA-N,9999.785603,4,>2000,0,0,0,0
TOX-58915,,4-[4-(ethoxycarbonylamino)phenyl]-4-oxobut-2-enoic acid,3070749,CCOC(=O)Nc1ccc(C(=O)C=CC(=O)O)cc1,VXGYOBICIJPEIK-UHFFFAOYSA-N,1000.003799,3,500-2000,0,0,0,1
TOX-58916,,4-[4-(dimethylamino)phenyl]-4-oxobut-2-enoic acid,3070750,CN(C)c1ccc(C(=O)C=CC(=O)O)cc1,HUWCREVZODMUNL-UHFFFAOYSA-N,750.0,3,500-2000,0,0,0,1
TOX-58917,,"7-(3-chlorophenyl)-3-methyl-[1,2,4]triazolo[4,3-b][1,2,4]triazine",3070751,Cc1nnc2nc(-c3cccc(Cl)c3)cnn12,FDDLYTTVKMLUAZ-UHFFFAOYSA-N,299.9963369,2,50-500,0,0,1,1
TOX-58918,,"3-(methoxymethyl)-7-phenyl-[1,2,4]triazolo[4,3-b][1,2,4]triazine",3070752,COCc1nnc2nc(-c3ccccc3)cnn12,XLFAEOISSVJMES-UHFFFAOYSA-N,299.995026,2,50-500,0,0,1,1
TOX-58919,,"7-phenyl-2H-[1,2,4]triazolo[4,3-b][1,2,4]triazin-3-one",6410671,O=c1[nH]nc2nc(-c3ccccc3)cnn12,SDDMAWPFOSFTTC-UHFFFAOYSA-N,299.9999997,2,50-500,0,0,1,1
TOX-58920,,"7-phenyl-3-propan-2-yl-[1,2,4]triazolo[4,3-b][1,2,4]triazine",3070753,CC(C)c1nnc2nc(-c3ccccc3)cnn12,IMTFABUOPLELBG-UHFFFAOYSA-N,299.9974927,2,50-500,0,0,1,1
