,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
297,TOX-13255,Methaniazide,[2-(pyridine-4-carbonyl)hydrazinyl]methanesulfonic acid,3769,O=C(NNCS(=O)(=O)O)c1ccncc1,GQZQCROBCYNTMU-UHFFFAOYSA-N,249.9967565,2,50-500
298,TOX-13294,,(1-ethylcyclopentyl)urea,199195,CCC1(NC(N)=O)CCCC1,ZVELGQJLEWIYHZ-UHFFFAOYSA-N,267.0017088,2,50-500
299,TOX-13640,PHOSACETIM,N'-bis(4-chlorophenoxy)phosphinothioylethanimidamide,20056,CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,XIBXUAZIZXDFTG-UHFFFAOYSA-N,22.99895792,1,10-50
300,TOX-13802,KELEVAN,"ethyl 5-(1,2,3,4,6,7,8,9,10,10-decachloro-5-hydroxy-5-pentacyclo[5.3.0.02,6.03,9.04,8]decanyl)-4-oxopentanoate",20226,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,POSKOXIJDWDKPH-UHFFFAOYSA-N,399.994329,2,50-500
301,TOX-13814,,"2-fluoroethyl 2,2-diphenylacetate",20233,O=C(OCCF)C(c1ccccc1)c1ccccc1,MVNYQVCSSLUAPE-UHFFFAOYSA-N,1.999984516,0,<10
302,TOX-14093,,"5-[[4-[bis(2-hydroxyethyl)amino]-6-methoxy-1,3,5-triazin-2-yl]amino]-2-[2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-methoxy-1,3,5-triazin-2-yl]amino]-2-sulfophenyl]ethenyl]benzenesulfonic acid",165232,COc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OC)nc(N(CCO)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1,NXVLPCPHELYQAF-UHFFFAOYSA-N,499.983644,2,50-500
303,TOX-14136,,"N,N-dimethyl-4-phenyl-4-[4-(trifluoromethyl)phenyl]but-3-en-1-amine",78265,CN(C)CCC=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,ZWADQKBIAKHZFT-UHFFFAOYSA-N,630.0591788,3,500-2000
304,TOX-14184,BROMOPHOS-ETHYL,"(4-bromo-2,5-dichlorophenoxy)-diethoxy-sulfanylidene-lambda5-phosphane",20965,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,KWGUFOITWDSNQY-UHFFFAOYSA-N,359.9506663,2,50-500
305,TOX-14367,NITRILOTRIACETIC ACID,2-[bis(carboxymethyl)amino]acetic acid,8758,O=C(O)CN(CC(=O)O)CC(=O)O,MGFYIUFZLHCRTH-UHFFFAOYSA-N,5000.026161,4,>2000
306,TOX-14689,,"[6-[6-[6-[[12,14-dihydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2-methyloxan-3-yl] acetate",108057,CC(=O)OC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,NREAGDHHMSOWKZ-UHFFFAOYSA-N,0.422007179,0,<10
307,TOX-15016,CLORPRENALINE,1-(2-chlorophenyl)-2-(propan-2-ylamino)ethanol,2810,CC(C)NCC(O)c1ccccc1Cl,SSMSBSWKLKKXGG-UHFFFAOYSA-N,399.985026,2,50-500
308,TOX-15028,Fospirate,"dimethyl (3,5,6-trichloropyridin-2-yl) phosphate",21805,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,XCBOKUAJQWDYNI-UHFFFAOYSA-N,100.0101153,2,50-500
309,TOX-15130,DRAZOXOLON,"4-[(2-chlorophenyl)diazenyl]-3-methyl-2H-1,2-oxazol-5-one",21929,Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl,ZRGHYHHYHYAJBT-UHFFFAOYSA-N,19.99949505,1,10-50
310,TOX-15326,COUMATETRALYL,"4-hydroxy-3-(1,2,3,4-tetrahydronaphthalen-1-yl)chromen-2-one",54678504,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,ULSLJYXHZDTLQK-UHFFFAOYSA-N,34.99592929,1,10-50
311,TOX-15328,Promurit,"[(3,4-dichlorophenyl)hydrazinylidene]thiourea",3034168,NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1,BOQUJWASRWDQOS-UHFFFAOYSA-N,0.999975916,0,<10
312,TOX-15331,,"[4-(3-chloropropanoyloxy)-2,5-dioxofuran-3-yl] 3-chloropropanoate",22098,O=C(CCCl)OC1=C(OC(=O)CCCl)C(=O)OC1=O,KFLZEDYUULKPIH-UHFFFAOYSA-N,182.9982351,2,50-500
313,TOX-15400,Nissol,2-fluoro-N-methyl-N-naphthalen-1-ylacetamide,22194,CN(C(=O)CF)c1cccc2ccccc12,ADRPZEYTIFWCBC-UHFFFAOYSA-N,1.99997238,0,<10
314,TOX-16320,,"6,10,14,18-tetramethylnonadeca-5,9,13,17-tetraen-2-one",5399,CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,HUCXKZBETONXFO-UHFFFAOYSA-N,999.8305874,3,500-2000
315,TOX-16420,Dipropargyl ether,3-prop-2-ynoxyprop-1-yne,23349,C#CCOCC#C,HRDCVMSNCBAMAM-UHFFFAOYSA-N,912.9708965,3,500-2000
316,TOX-16453,,"6-bromonaphthalene-1,2-dione",23384,O=C1C=Cc2cc(Br)ccc2C1=O,MXWZRRPNVLCHMY-UHFFFAOYSA-N,49.9995782,1,10-50
317,TOX-16576,Terodiline,"N-tert-butyl-4,4-diphenylbutan-2-amine",23480,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,UISARWKNNNHPGI-UHFFFAOYSA-N,63.29032883,2,50-500
318,TOX-16603,Fondaren,"[2-(4,5-dimethyl-1,3-dioxolan-2-yl)phenyl] N-methylcarbamate",23507,CNC(=O)Oc1ccccc1C1OC(C)C(C)O1,KHOCVCJZJLCLGP-UHFFFAOYSA-N,299.9976125,2,50-500
319,TOX-16703,mefruside,"4-chloro-1-N-methyl-1-N-[(2-methyloxolan-2-yl)methyl]benzene-1,3-disulfonamide",4047,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,SMNOERSLNYGGOU-UHFFFAOYSA-N,5000.117525,4,>2000
320,TOX-17152,,"1,2,2,3,3,4,7-heptachloro-5,5-dimethyl-6-methylidenebicyclo[2.2.1]heptane",3454639,C=C1C(C)(C)C2(Cl)C(Cl)C1(Cl)C(Cl)(Cl)C2(Cl)Cl,HBQPGVWPSQGTJK-UHFFFAOYSA-N,199.9719098,2,50-500
321,TOX-17278,ENPROMATE,"1,1-diphenylprop-2-ynyl N-cyclohexylcarbamate",24912,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,NBEALWAVEGMZQY-UHFFFAOYSA-N,249.976757,2,50-500
322,TOX-17317,,"8,8-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyloxy)-8-azoniabicyclo[3.2.1]octane",165829,C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,BADPXOSJBUEVTR-UHFFFAOYSA-N,70.99796281,2,50-500
323,TOX-17452,Dialifos,"2-(2-chloro-1-diethoxyphosphinothioylsulfanylethyl)isoindole-1,3-dione",25146,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,MUMQYXACQUZOFP-UHFFFAOYSA-N,93.98711196,2,50-500
324,TOX-17602,TOFENACIN,N-methyl-2-[(2-methylphenyl)-phenylmethoxy]ethanamine,25315,CNCCOC(c1ccccc1)c1ccccc1C,PNYKGCPSFKLFKA-UHFFFAOYSA-N,89.99612312,2,50-500
325,TOX-17696,,"4-(dimethylamino)-5,10,11,12a-tetrahydroxy-6-methyl-1,3,12-trioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",45791691,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,ZOSHTZVEWUAHLQ-UHFFFAOYSA-N,499.9549991,2,50-500
326,TOX-17844,ANCYMIDOL,cyclopropyl-(4-methoxyphenyl)-pyrimidin-5-ylmethanol,25572,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,HUTDUHSNJYTCAR-UHFFFAOYSA-N,499.9902462,2,50-500
327,TOX-17911,,"N-methyl-2-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylideneamino)oxyethanamine",83090,CNCCON=C1c2ccccc2CCc2ccccc21,KULDNRCDSCKZMH-UHFFFAOYSA-N,150.015515,2,50-500
328,TOX-18055,BROMOFENOXIM,"2,6-dibromo-4-[(2,4-dinitrophenoxy)iminomethyl]phenol",25763,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,XTFNPKDYCLFGPV-UHFFFAOYSA-N,999.9956628,3,500-2000
329,TOX-18201,Clofenciclan,"2-[1-(4-chlorophenyl)cyclohexyl]oxy-N,N-diethylethanamine",25904,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,FFCARBNHUSWRGK-UHFFFAOYSA-N,50.00306574,2,50-500
330,TOX-18205,FENBUTATIN OXIDE,tris(2-methyl-2-phenylpropyl)-tris(2-methyl-2-phenylpropyl)stannyloxystannane,16683004,CC(C)(C[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c1ccccc1)O[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c1ccccc1)CC(C)(C)c1ccccc1)c1ccccc1,HOXINJBQVZWYGZ-UHFFFAOYSA-N,1499.992874,3,500-2000
331,TOX-18405,QUINALPHOS,diethoxy-quinoxalin-2-yloxy-sulfanylidene-lambda5-phosphane,26124,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,JYQUHIFYBATCCY-UHFFFAOYSA-N,99.99865907,2,50-500
332,TOX-18468,Phenmedipham,[3-(methoxycarbonylamino)phenyl] N-(3-methylphenyl)carbamate,24744,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,IDOWTHOLJBTAFI-UHFFFAOYSA-N,3999.946725,4,>2000
333,TOX-18640,,"2-[(13-acetyloxy-2,15,17,29-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-27-yl)oxy]acetic acid",26340,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,SQTCRTQCPJICLD-UHFFFAOYSA-N,2999.944434,4,>2000
334,TOX-18650,SEC-BUTYLAMINE,butan-2-amine,24874,CCC(C)N,BHRZNVHARXXAHW-UHFFFAOYSA-N,225.0030763,2,50-500
335,TOX-18677,metiazinic acid,2-(10-methylphenothiazin-2-yl)acetic acid,4164,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,LMINNBXUMGNKMM-UHFFFAOYSA-N,1999.697795,3,500-2000
336,TOX-18686,Metopimazine,1-[3-(2-methylsulfonylphenothiazin-10-yl)propyl]piperidine-4-carboxamide,26388,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,BQDBKDMTIJBJLA-UHFFFAOYSA-N,499.9887794,2,50-500
337,TOX-18948,,"1-[1-[(3,4-dimethoxyphenyl)methyl]-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indol-6-yl]ethanone",203383,COc1ccc(CC2NCCc3c2[nH]c2ccc(C(C)=O)cc32)cc1OC,CNGBUHROTWENSL-UHFFFAOYSA-N,149.9814788,2,50-500
338,TOX-18951,Fenazaflor,"phenyl 5,6-dichloro-2-(trifluoromethyl)benzimidazole-1-carboxylate",26597,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,ISVQSVPUDBVFFU-UHFFFAOYSA-N,49.99560154,1,10-50
339,TOX-19000,Pramiverine,"4,4-diphenyl-N-propan-2-ylcyclohexan-1-amine",71681,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1,SBEOBYJLAQKTQX-UHFFFAOYSA-N,139.9742379,2,50-500
340,TOX-19042,,"N-(1-phenylethyl)octadeca-9,12-dienamide",4050,CCCCCC=CCC=CCCCCCCCC(=O)NC(C)c1ccccc1,RWIUTHWKQHRQNP-UHFFFAOYSA-N,9999.478651,4,>2000
341,TOX-19246,oxolinic acid,"5-ethyl-8-oxo-[1,3]dioxolo[4,5-g]quinoline-7-carboxylic acid",4628,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,KYGZCKSPAKDVKC-UHFFFAOYSA-N,999.9885157,3,500-2000
342,TOX-19334,PHOXIM,N-diethoxyphosphinothioyloxybenzenecarboximidoyl cyanide,26927,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,ATROHALUCMTWTB-UHFFFAOYSA-N,249.9966479,2,50-500
343,TOX-19587,Xibenolol,"1-(tert-butylamino)-3-(2,3-dimethylphenoxy)propan-2-ol",146256,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,RKUQLAPSGZJLGP-UHFFFAOYSA-N,404.9838882,2,50-500
344,TOX-19610,BEZITRAMIDE,"4-[4-(2-oxo-3-propanoylbenzimidazol-1-yl)piperidin-1-yl]-2,2-diphenylbutanenitrile",61791,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,FLKWNFFCSSJANB-UHFFFAOYSA-N,79.99626484,2,50-500
345,TOX-19862,ryanodine,"(2,6,9,11,13,14-hexahydroxy-3,7,10-trimethyl-11-propan-2-yl-15-oxapentacyclo[7.5.1.01,6.07,13.010,14]pentadecan-12-yl) 1H-pyrrole-2-carboxylate",5114,CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,JJSYXNQGLHBRRK-UHFFFAOYSA-N,149.9838923,2,50-500
346,TOX-19932,Glucochloralose,"1-[6-hydroxy-2-(trichloromethyl)-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl]ethane-1,2-diol",85991,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,OJYGBLRPYBAHRT-UHFFFAOYSA-N,249.9765773,2,50-500
347,TOX-20116,CARBETAMIDE,[1-(ethylamino)-1-oxopropan-2-yl] N-phenylcarbamate,27689,CCNC(=O)C(C)OC(=O)Nc1ccccc1,AMRQXHFXNZFDCH-UHFFFAOYSA-N,899.9961908,3,500-2000
348,TOX-20282,,ethyl 2H-quinoline-1-carboxylate,27813,CCOC(=O)N1CC=Cc2ccccc21,GZVVNAWGGPWOOK-UHFFFAOYSA-N,124.999385,2,50-500
349,TOX-20327,Piroheptine,"1-ethyl-2-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)pyrrolidine",4854,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,NKJQZSDCCLDOQH-UHFFFAOYSA-N,194.9685121,2,50-500
350,TOX-20566,Myofedrin,3-[(1-hydroxy-1-phenylpropan-2-yl)amino]-1-(3-methoxyphenyl)propan-1-one,27454,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,GDYUVHBMFVMBAF-UHFFFAOYSA-N,200.0019146,2,50-500
351,TOX-20845,Edifenphos,[ethoxy(phenylsulfanyl)phosphoryl]sulfanylbenzene,28292,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,AWZOLILCOUMRDG-UHFFFAOYSA-N,350.0225534,2,50-500
352,TOX-20928,theobromine,"3,7-dimethylpurine-2,6-dione",5429,Cn1cnc2c1c(=O)[nH]c(=O)n2C,YAPQBXQYLJRXSA-UHFFFAOYSA-N,299.9883444,2,50-500
353,TOX-20967,BENZOCTAMINE,"N-methyl-1-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)methanamine",28425,CNCC12CCC(c3ccccc31)c1ccccc12,GNRXCIONJWKSEA-UHFFFAOYSA-N,199.9542823,2,50-500
354,TOX-21256,Diospyrol,"2-(1,8-dihydroxy-6-methylnaphthalen-2-yl)-6-methylnaphthalene-1,8-diol",28681,Cc1cc(O)c2c(O)c(-c3ccc4cc(C)cc(O)c4c3O)ccc2c1,ATGBDIJBTXFUFY-UHFFFAOYSA-N,2000.103931,4,>2000
355,TOX-21579,IODOFENPHOS,"(2,5-dichloro-4-iodophenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane",28935,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,LFVLUOAHQIVABZ-UHFFFAOYSA-N,3000.0,4,>2000
356,TOX-21744,,"2',4',5',7'-tetrabromo-4,5,6,7-tetrachloro-3',6'-dihydroxyspiro[2-benzofuran-3,9'-xanthene]-1-one",83511,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,ZYIBVBKZZZDFOY-UHFFFAOYSA-N,4600.146366,4,>2000
357,TOX-21780,Noruron,"1,1-dimethyl-3-(8-tricyclo[5.2.1.02,6]decanyl)urea",16556,CN(C)C(=O)NC1CC2CC1C1CCCC21,YGLMVCVJLXREAK-UHFFFAOYSA-N,3699.966714,4,>2000
358,TOX-21853,Methabenzthiazuron,"1-(1,3-benzothiazol-2-yl)-1,3-dimethylurea",29216,CNC(=O)N(C)c1nc2ccccc2s1,RRVIAQKBTUQODI-UHFFFAOYSA-N,999.9774044,3,500-2000
359,TOX-21857,actarit,2-(4-acetamidophenyl)acetic acid,2018,CC(=O)Nc1ccc(CC(=O)O)cc1,MROJXXOCABQVEF-UHFFFAOYSA-N,6049.937374,4,>2000
360,TOX-22061,ORYZALIN,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide",29393,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],UNAHYJYOSSSJHH-UHFFFAOYSA-N,999.9855651,3,500-2000
361,TOX-22364,piromidic acid,"8-ethyl-5-oxo-2-pyrrolidin-1-ylpyrido[2,3-d]pyrimidine-6-carboxylic acid",4855,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,RCIMBBZXSXFZBV-UHFFFAOYSA-N,1999.951442,3,500-2000
362,TOX-22657,,3-[(1-methylpiperidin-2-yl)-phenylmethyl]phenol,89256,CN1CCCCC1C(c1ccccc1)c1cccc(O)c1,HWUXTANMKXCFCP-UHFFFAOYSA-N,4.000014219,0,<10
363,TOX-22780,Dilazep,"3-[4-[3-(3,4,5-trimethoxybenzoyl)oxypropyl]-1,4-diazepan-1-yl]propyl 3,4,5-trimethoxybenzoate",3074,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,QVZCXCJXTMIDME-UHFFFAOYSA-N,316.001568,2,50-500
364,TOX-23064,BAMIFYLLINE,"8-benzyl-7-[2-[ethyl(2-hydroxyethyl)amino]ethyl]-1,3-dimethylpurine-2,6-dione",16229,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,VVUYEFBRTFASAH-UHFFFAOYSA-N,614.0509723,3,500-2000
365,TOX-23341,Carperone,[1-[4-(4-fluorophenyl)-4-oxobutyl]piperidin-4-yl] N-propan-2-ylcarbamate,30429,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,HJSFDYCHYVGVDC-UHFFFAOYSA-N,24.99757445,1,10-50
366,TOX-23930,Lofexidine,"2-[1-(2,6-dichlorophenoxy)ethyl]-4,5-dihydro-1H-imidazole",30668,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,69.99837919,2,50-500
367,TOX-24046,,"3,3-dimethyl-7-oxo-6-[(3-oxo-3-phenoxy-2-phenylpropanoyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",30729,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,NZDASSHFKWDBBU-UHFFFAOYSA-N,3999.9648,4,>2000
368,TOX-24106,Plifenate,"[2,2,2-trichloro-1-(3,4-dichlorophenyl)ethyl] acetate",89040,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,FSGNOVKGEXRRHD-UHFFFAOYSA-N,999.9137998,3,500-2000
369,TOX-24163,FENPIPALONE,"3-methyl-5-[2-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)ethyl]-1,3-oxazolidin-2-one",30822,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O,YUORBURTMIUPMW-UHFFFAOYSA-N,299.9947624,2,50-500
370,TOX-24410,Benzoylprop-ethyl,"ethyl 2-(N-benzoyl-3,4-dichloroanilino)propanoate",31068,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,SLCGUGMPSUYJAY-UHFFFAOYSA-N,1999.759723,3,500-2000
371,TOX-24414,FENAMIPHOS,N-[ethoxy-(3-methyl-4-methylsulfanylphenoxy)phosphoryl]propan-2-amine,31070,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,ZCJPOPBZHLUFHF-UHFFFAOYSA-N,9.999868147,0,<10
372,TOX-24875,Bunitrolol,2-[3-(tert-butylamino)-2-hydroxypropoxy]benzonitrile,2473,CC(C)(C)NCC(O)COc1ccccc1C#N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,489.9881607,2,50-500
373,TOX-24880,PIRIMICARB,"[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate",31645,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,YFGYUFNIOHWBOB-UHFFFAOYSA-N,99.9995803,2,50-500
374,TOX-24974,Brotianide,[2-bromo-6-[(4-bromophenyl)carbamothioyl]-4-chlorophenyl] acetate,3034337,CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,NRFGEDASJHBPPN-UHFFFAOYSA-N,1000.047458,3,500-2000
375,TOX-25015,nefopam,"5-methyl-1-phenyl-1,3,4,6-tetrahydro-2,5-benzoxazocine",4450,CN1CCOC(c2ccccc2)c2ccccc2C1,RGPDEAGGEXEMMM-UHFFFAOYSA-N,199.9960527,2,50-500
376,TOX-25090,FORMETANATE,[3-(dimethylaminomethylideneamino)phenyl] N-methylcarbamate,31099,CNC(=O)Oc1cccc(/N=C/N(C)C)c1,RMFNNCGOSPBBAD-UHFFFAOYSA-N,19.0,1,10-50
377,TOX-25223,HEPTENOPHOS,"(7-chloro-6-bicyclo[3.2.0]hepta-2,6-dienyl) dimethyl phosphate",62773,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,GBAWQJNHVWMTLU-UHFFFAOYSA-N,499.9840389,2,50-500
378,TOX-25380,Propyzamide,"3,5-dichloro-N-(2-methylbut-3-yn-2-yl)benzamide",32154,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,PHNUZKMIPFFYSO-UHFFFAOYSA-N,9999.531484,4,>2000
379,TOX-25494,Triazophos,"diethoxy-[(1-phenyl-1,2,4-triazol-3-yl)oxy]-sulfanylidene-lambda5-phosphane",32184,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,AMFGTOFWMRQMEM-UHFFFAOYSA-N,319.9908084,2,50-500
380,TOX-25897,FOMINOBEN,N-[3-chloro-2-[[methyl-(2-morpholin-4-yl-2-oxoethyl)amino]methyl]phenyl]benzamide,3407,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,KSNNEUZOAFRTDS-UHFFFAOYSA-N,3300.049264,4,>2000
381,TOX-26122,Bentazone,"2,2-dioxo-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one",2328,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,449.9925091,2,50-500
382,TOX-26123,Benazolin-ethyl,"ethyl 2-(4-chloro-2-oxo-1,3-benzothiazol-3-yl)acetate",3034351,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,WQRCEBAZAUAUQC-UHFFFAOYSA-N,4999.907996,4,>2000
383,TOX-26226,,"5-(1,4-dioxa-8-azaspiro[4.5]decan-8-ylmethyl)-3-ethyl-2-methyl-1,5,6,7-tetrahydroindol-4-one",32888,CCc1c(C)[nH]c2c1C(=O)C(CN1CCC3(CC1)OCCO3)CC2,HEYLEFPQDGEAMH-UHFFFAOYSA-N,49.99338232,1,10-50
384,TOX-26411,,3-hydroxy-4-[2-[[3-hydroxy-6-methyl-4-[[3-methyl-2-[[3-methyl-2-(3-methylbutanoylamino)butanoyl]amino]butanoyl]amino]heptanoyl]amino]propanoylamino]-6-methylheptanoic acid,4742,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,FAXGPCHRFPCXOO-UHFFFAOYSA-N,1999.988336,3,500-2000
385,TOX-26516,zotepine,"2-(3-chlorobenzo[b][1]benzothiepin-5-yl)oxy-N,N-dimethylethanamine",5736,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH-UHFFFAOYSA-N,1000.096424,3,500-2000
386,TOX-26531,TRIFORINE,"N-[2,2,2-trichloro-1-[4-(2,2,2-trichloro-1-formamidoethyl)piperazin-1-yl]ethyl]formamide",33565,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,RROQIUMZODEXOR-UHFFFAOYSA-N,2000.156335,4,>2000
387,TOX-26702,Bis-A-tda,"N,N'-bis(1,3,4-thiadiazol-2-yl)methanediamine",97676,c1nnc(NCNc2nncs2)s1,WMAHFAYLCMTHCB-UHFFFAOYSA-N,125.0122504,2,50-500
388,TOX-26793,,ethyl 2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate,32329,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,WDEFBBTXULIOBB-UHFFFAOYSA-N,499.9890265,2,50-500
389,TOX-26998,OXDRALAZINE,2-[(6-hydrazinylpyridazin-3-yl)-(2-hydroxyethyl)amino]ethanol,28434,NNc1ccc(N(CCO)CCO)nn1,POFDNYKJHWKGDU-UHFFFAOYSA-N,999.9953116,3,500-2000
390,TOX-27056,Quinonamid,"2,2-dichloro-N-(3-chloro-1,4-dioxonaphthalen-2-yl)acetamide",94382,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,ZIEWAMOXCOLNSJ-UHFFFAOYSA-N,4999.325047,4,>2000
391,TOX-27654,Methfuroxam,"2,4,5-trimethyl-N-phenylfuran-3-carboxamide",34313,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,ZWJNEYVWPYIKMB-UHFFFAOYSA-N,9999.607462,4,>2000
