TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-24685,,"3-ethyl-N-[methoxy(methylsulfanyl)phosphoryl]-5-methyl-1,3-oxazolidin-2-imine",198007,CCN1CC(C)OC1=NP(=O)(OC)SC,JCYANUVOCLKHHY-UHFFFAOYSA-N,0.099997622,0,<10,1,1,1,1
TOX-6577,Thionazin,diethoxy-pyrazin-2-yloxy-sulfanylidene-lambda5-phosphane,9272,CCOP(=S)(OCC)Oc1cnccn1,IRVDMKJLOCGUBJ-UHFFFAOYSA-N,4.999919436,0,<10,1,1,1,1
TOX-6579,phorate,diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane,4790,CCOP(=S)(OCC)SCSCC,BULVZWIRKLYCBC-UHFFFAOYSA-N,2.250120974,0,<10,1,1,1,1
TOX-5176,Phenylarsonic acid,phenylarsonic acid,7365,O=[As](O)(O)c1ccccc1,LVKZSFMYNWRPJX-UHFFFAOYSA-N,0.269998664,0,<10,1,1,1,1
TOX-48622,,methoxy-(4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane,155650,COP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,KJRHXUWMPMFBHR-UHFFFAOYSA-N,6.999932106,0,<10,1,1,1,1
TOX-7267,juglone,"5-hydroxynaphthalene-1,4-dione",3806,O=C1C=CC(=O)c2c(O)cccc21,KQPYUDDGWXQXHS-UHFFFAOYSA-N,2.499928224,0,<10,1,1,1,1
TOX-6581,disulfoton,diethoxy-(2-ethylsulfanylethylsulfanyl)-sulfanylidene-lambda5-phosphane,3118,CCOP(=S)(OCC)SCCSCC,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,4.799772609,0,<10,1,1,1,1
TOX-38637,Desmethylbromethalin,"2,4-dinitro-N-(2,4,6-tribromophenyl)-6-(trifluoromethyl)aniline",162838,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c(Br)cc(Br)cc2Br)c(C(F)(F)F)c1,INVHIPJJDSPNJY-UHFFFAOYSA-N,3.199965953,0,<10,1,1,1,1
TOX-23787,,"N,N-dimethyl-4-(3-methyl-4,5-dihydro-1,3-thiazol-3-ium-2-yl)aniline",210570,CN(C)c1ccc(C2=[N+](C)CCS2)cc1,YNVXRGBMUJISQT-UHFFFAOYSA-N,49.99796701,1,10-50,0,1,1,1
TOX-6455,patulin,"4-hydroxy-4,6-dihydrofuro[3,2-c]pyran-2-one",4696,O=C1C=C2C(=CCOC2O)O1,ZRWPUFFVAOMMNM-UHFFFAOYSA-N,16.99988969,1,10-50,0,1,1,1
TOX-2049,loxapine,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzoxazepine",3964,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,39.99816966,1,10-50,0,1,1,1
TOX-10820,,"N,N-diethyl-2-oxo-4H-1,3,2lambda5-benzodioxaphosphinin-2-amine",121218,CCN(CC)P1(=O)OCc2ccccc2O1,DWWGCLHJFMGVKG-UHFFFAOYSA-N,49.99854914,1,10-50,0,1,1,1
TOX-78154,,"4,6-dimethyl-2-(6-piperidin-1-ylhexylsulfanyl)pyrimidine",3021601,Cc1cc(C)nc(SCCCCCCN2CCCCC2)n1,GUFGDCZFJUEKCL-UHFFFAOYSA-N,39.99908946,1,10-50,0,1,1,1
TOX-10819,,"N-butyl-2-oxo-4H-1,3,2lambda5-benzodioxaphosphinin-2-amine",3035293,CCCCNP1(=O)OCc2ccccc2O1,CKLORGWAJNOBOD-UHFFFAOYSA-N,49.99854914,1,10-50,0,1,1,1
TOX-14460,,"N-dimethoxyphosphinothioyl-4-methyl-1,3-dithiolan-2-imine",107379,COP(=S)(N=C1SCC(C)S1)OC,HEPLRQNXDSXBOV-UHFFFAOYSA-N,44.9926557,1,10-50,0,1,1,1
TOX-10074,Hydroxysporidesmin B,"6-chloro-2,3-dihydroxy-7,8-dimethoxy-10,14,18-trimethyl-15,16-dithia-10,12,18-triazapentacyclo[12.2.2.01,12.03,11.04,9]octadeca-4,6,8-triene-13,17-dione",317024,COc1c(Cl)cc2c(c1OC)N(C)C1N3C(=O)C4(C)SSC3(C(=O)N4C)C(O)C21O,QTONANGUNATZOU-UHFFFAOYSA-N,23.60199172,1,10-50,0,1,1,1
TOX-58692,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methoxysulfanyl-N-methylcarbamate",198628,COSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,IICSVZNWLMLCAZ-UHFFFAOYSA-N,39.00013766,1,10-50,0,1,1,1
TOX-58854,,2-[2-[2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetyl]oxybenzoyl]oxybenzoic acid,55562,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,HSTCMJJFYYQQRG-UHFFFAOYSA-N,37.59955985,1,10-50,0,1,1,1
TOX-2057,Sarcolysin,2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoic acid,4053,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,44.59926939,1,10-50,0,1,1,1
TOX-5930,DNPP,"2,4-dinitro-6-propan-2-ylphenol",67056,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,HBYHYLBZPLCIEE-UHFFFAOYSA-N,45.00039787,1,10-50,0,1,1,1
TOX-20519,,"(2,2-dimethyl-3-oxo-1-benzofuran-7-yl) N-methylcarbamate",27999,CNC(=O)Oc1cccc2c1OC(C)(C)C2=O,WXNZYYXXILQTKX-UHFFFAOYSA-N,10.0000425,1,10-50,0,1,1,1
TOX-6417,,"3-(3,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)-2H-furan-5-one",274159,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,XZTUSOXSLKTKJQ-UHFFFAOYSA-N,26.16853259,1,10-50,0,1,1,1
TOX-58693,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-ethoxysulfanyl-N-methylcarbamate",55515,CCOSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,CTJNNPVEDDHSSW-UHFFFAOYSA-N,42.9991324,1,10-50,0,1,1,1
TOX-10794,,4-diethoxyphosphinothioyloxybenzenesulfonamide,74698,CCOP(=S)(OCC)Oc1ccc(S(N)(=O)=O)cc1,AREISRHESIVGTH-UHFFFAOYSA-N,19.9970493,1,10-50,0,1,1,1
TOX-23503,,"4-diethoxyphosphinothioyloxy-N,N-dipropylbenzenesulfonamide",210228,CCCN(CCC)S(=O)(=O)c1ccc(OP(=S)(OCC)OCC)cc1,NOCOBWPJCFWWQB-UHFFFAOYSA-N,41.49898657,1,10-50,0,1,1,1
TOX-15358,,"2-ethyl-4H-1,3,2lambda5-benzodioxaphosphinine 2-oxide",201375,CCP1(=O)OCc2ccccc2O1,USAPFLLRONGKJO-UHFFFAOYSA-N,25.0002523,1,10-50,0,1,1,1
TOX-5870,,dimethyl (4-sulfamoylphenyl) phosphate,66998,COP(=O)(OC)Oc1ccc(S(N)(=O)=O)cc1,QFPHHNFKPNIGGX-UHFFFAOYSA-N,15.00021334,1,10-50,0,1,1,1
TOX-10018,DIMEFLINE,8-[(dimethylamino)methyl]-7-methoxy-3-methyl-2-phenylchromen-4-one,3078,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,ZXFQRFXLFWWKLX-UHFFFAOYSA-N,12.00029686,1,10-50,0,1,1,1
TOX-47684,Ulstar,"7-[2-(3-hydroxy-4,4-dimethyloct-1-enyl)-3-methyl-5-oxocyclopentyl]hept-5-enoic acid",76108190,CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(=O)O,OOAHNJDZICJECC-UHFFFAOYSA-N,38.99453976,1,10-50,0,1,1,1
TOX-76348,,"methyl N-[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxycarbonyl-methylamino]sulfanyl-N-methylcarbamate",47755,COC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,QKUHVTAMRXSJJP-UHFFFAOYSA-N,44.99986785,1,10-50,0,1,1,1
TOX-10324,,"[(5-methyl-1,3-oxathiolan-2-ylidene)amino] N-methylcarbamate",102660,CNC(=O)ON=C1OC(C)CS1,MBAAKTGTWFDXSH-UHFFFAOYSA-N,31.99932714,1,10-50,0,1,1,1
TOX-44458,,1-[amino(methylsulfanyl)phosphoryl]propane,3049921,CCCP(N)(=O)SC,DPVPWOJYEUJZMY-UHFFFAOYSA-N,30.00058754,1,10-50,0,1,1,1
TOX-44512,Indomethacin salicylate,2-[2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetyl]oxybenzoic acid,47642,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,ZMVHVVYABPAONG-UHFFFAOYSA-N,27.49999998,1,10-50,0,1,1,1
TOX-10240,,"1,2,3,4-tetrachlorobut-2-ene",15298,ClCC(Cl)=C(Cl)CCl,LAAWIDUXQDGDCR-UHFFFAOYSA-N,29.18580625,1,10-50,0,1,1,1
TOX-34822,,1-(2-chloroethyl)-3-(2-fluoroethyl)-1-nitrosourea,203111,O=NN(CCCl)C(=O)NCCF,GXBOHUAFQNRVRA-UHFFFAOYSA-N,41.46853093,1,10-50,0,1,1,1
TOX-36074,,"N-[(3-amino-2,4,6-trichlorophenyl)methylideneamino]benzenesulfonamide",3041157,Nc1c(Cl)cc(Cl)c(C=NNS(=O)(=O)c2ccccc2)c1Cl,LPPKDXFUWWZCAY-UHFFFAOYSA-N,33.00278872,1,10-50,0,1,1,1
TOX-14996,,"1-phenyl-1,5,6,7,8,8a-hexahydro-[1,3]oxazolo[3,4-a]pyridin-3-imine",21125989,N=C1OC(c2ccccc2)C2CCCCN12,QWWGGRPXPAXLID-UHFFFAOYSA-N,44.31912627,1,10-50,0,1,1,1
TOX-35716,,"2-[6-[6-[3-(5-ethyl-5-hydroxy-6-methyloxan-2-yl)-15-hydroxy-3,10,12-trimethyl-4,6,8-trioxadispiro[4.1.57.35]pentadec-13-en-9-yl]-3-hydroxy-4-methyl-5-oxooctan-2-yl]-5-methyloxan-2-yl]butanoic acid",5151,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,KQXDHUJYNAXLNZ-UHFFFAOYSA-N,49.99926763,1,10-50,0,1,1,1
TOX-20782,,"N',N'-diethyl-N-(1-nitroacridin-9-yl)propane-1,3-diamine",28247,CCN(CC)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,MLPKZUBKJDQRIK-UHFFFAOYSA-N,27.49703495,1,10-50,0,1,1,1
TOX-35367,cypermethrin,"[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",2912,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,KAATUXNTWXVJKI-UHFFFAOYSA-N,24.56976394,1,10-50,0,1,1,1
TOX-58695,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-hexoxysulfanyl-N-methylcarbamate",55517,CCCCCCOSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,ONWOGABUZHEAKN-UHFFFAOYSA-N,37.00167473,1,10-50,0,1,1,1
TOX-5871,CYTHIOATE,4-dimethoxyphosphinothioyloxybenzenesulfonamide,8293,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,BSBSDQUZDZXGFN-UHFFFAOYSA-N,38.00076689,1,10-50,0,1,1,1
TOX-6375,,[4-(dimethylamino)-4-oxobut-2-en-2-yl] dimethyl phosphate,8854,COP(=O)(OC)OC(C)=CC(=O)N(C)C,VEENJGZXVHKXNB-UHFFFAOYSA-N,10.99990725,1,10-50,0,1,1,1
TOX-35565,,"[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",2982,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,OWZREIFADZCYQD-UHFFFAOYSA-N,19.99976248,1,10-50,0,1,1,1
TOX-6341,Phenylacetonitrile,2-phenylacetonitrile,8794,N#CCc1ccccc1,SUSQOBVLVYHIEX-UHFFFAOYSA-N,45.49961166,1,10-50,0,1,1,1
TOX-23475,,"5-ethyl-5-(3-methylbut-2-enyl)-1,3-diazinane-2,4,6-trione",88800,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,VDVCBHJNKZNXKT-UHFFFAOYSA-N,30.00000001,1,10-50,0,1,1,1
TOX-20904,,2-chloro-N-(2-chloroethyl)-N-(sulfinylamino)ethanamine,96525,O=S=NN(CCCl)CCCl,LEKIVDBGCPXMES-UHFFFAOYSA-N,37.23926654,1,10-50,0,1,1,1
TOX-37327,,"methyl 17-(3,5-dimethoxy-4-propylbenzoyl)oxy-6,18-dimethoxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",21515513,CCCc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,VJBSZZHIBXZNMF-UHFFFAOYSA-N,36.99743692,1,10-50,0,1,1,1
TOX-36858,Nitrocaphane,2-amino-3-[2-[bis(2-chloroethyl)aminomethyl]-5-nitrophenyl]propanoic acid,99871,NC(Cc1cc([N+](=O)[O-])ccc1CN(CCCl)CCCl)C(=O)O,VEBTZMUIBMIPCD-UHFFFAOYSA-N,49.996019,1,10-50,0,1,1,1
TOX-23953,FOSTHIETAN,"N-diethoxyphosphoryl-1,3-dithietan-2-imine",30684,CCOP(=O)(N=C1SCS1)OCC,RHJOIOVESMTJEK-UHFFFAOYSA-N,18.00193971,1,10-50,0,1,1,1
TOX-46446,,"2-methoxy-1-N,1-N,5-trimethylbenzene-1,4-diamine",155081,COc1cc(N)c(C)cc1N(C)C,INGHQCVNNYVDFR-UHFFFAOYSA-N,35.29980419,1,10-50,0,1,1,1
TOX-22390,,"17-ethynyl-3-hydroxyimino-13-methyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-17-ol",85038893,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4=C3C=CC21C,SBDCBFADDSQCBB-UHFFFAOYSA-N,21.99936009,1,10-50,0,1,1,1
TOX-14929,,"N-diethoxyphosphinothioyl-4,5-dimethyl-1,3-dithiolan-2-imine",110663,CCOP(=S)(N=C1SC(C)C(C)S1)OCC,HIVOJILAZCFUPS-UHFFFAOYSA-N,36.99715789,1,10-50,0,1,1,1
TOX-59395,,ethoxy-(2-methyl-4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane,24841649,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1C)c1ccccc1,NAWSJJUBGCSYCB-UHFFFAOYSA-N,29.9967095,1,10-50,0,1,1,1
TOX-22381,,(3-diethoxyphosphorylsulfanyl-3-propanoyloxypropyl) propanoate,89190,CCOP(=O)(OCC)SC(CCOC(=O)CC)OC(=O)CC,MYTGTIDVVHQLFF-UHFFFAOYSA-N,46.99907678,1,10-50,0,1,1,1
TOX-46578,,"1-(diaminomethylidene)-3-(2,6-dimethylphenyl)urea",171474,Cc1cccc(C)c1NC(=O)NC(=N)N,YCRAWIKTBRJACJ-UHFFFAOYSA-N,49.9978182,1,10-50,0,1,1,1
TOX-77330,,"(3,10-dihydroxy-1,5-dimethyl-4-oxospiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-2-yl)methyl acetate",536551,CC(=O)OCC12C(C=C(C)C(=O)C1O)OC1C(O)CC2(C)C12CO2,IDGRYIRJIFKTAN-UHFFFAOYSA-N,34.00442139,1,10-50,0,1,1,1
TOX-2135,,"[17-acetyloxy-10,13-dimethyl-2,16-bis(1-methylpiperidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",4675,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-UHFFFAOYSA-N,21.20092517,1,10-50,0,1,1,1
TOX-6040,,4-dimethoxyphosphinothioyloxy-N-methylbenzenesulfonamide,120174,CNS(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1,ZHLQCGBEZFGTSL-UHFFFAOYSA-N,14.99898817,1,10-50,0,1,1,1
TOX-36130,,diethoxy-[6-(4-nitrophenoxy)pyridazin-3-yl]oxy-sulfanylidene-lambda5-phosphane,198311,CCOP(=S)(OCC)Oc1ccc(Oc2ccc([N+](=O)[O-])cc2)nn1,MJZYMZFCPYVXHY-UHFFFAOYSA-N,49.99896191,1,10-50,0,1,1,1
TOX-11067,,but-3-yn-2-ol,16239,C#CC(C)O,GKPOMITUDGXOSB-UHFFFAOYSA-N,29.99957202,1,10-50,0,1,1,1
TOX-11146,,"4-N,4-N-dimethylbenzene-1,4-diamine",7472,CN(C)c1ccc(N)cc1,BZORFPDSXLZWJF-UHFFFAOYSA-N,29.99823783,1,10-50,0,1,1,1
TOX-2112,mechlorethamine,2-chloro-N-(2-chloroethyl)-N-methylethanamine,4033,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,15.87340021,1,10-50,0,1,1,1
TOX-6484,,[methoxy(methylsulfanyl)phosphoryl]oxymethane,9039,COP(=O)(OC)SC,WTUNGUOZHBRADH-UHFFFAOYSA-N,37.99926987,1,10-50,0,1,1,1
TOX-9836,OMETHOATE,2-dimethoxyphosphorylsulfanyl-N-methylacetamide,14210,CNC(=O)CSP(=O)(OC)OC,PZXOQEXFMJCDPG-UHFFFAOYSA-N,18.9995544,1,10-50,0,1,1,1
TOX-10958,,diethyl (4-sulfamoylphenyl) phosphate,74797,CCOP(=O)(OCC)Oc1ccc(S(N)(=O)=O)cc1,XTOFAPRXSMHBMO-UHFFFAOYSA-N,21.99999999,1,10-50,0,1,1,1
TOX-23498,,"N,N-dimethyl-4-(3-methyl-4-propyl-1,3-thiazol-3-ium-2-yl)aniline",210221,CCCc1csc(-c2ccc(N(C)C)cc2)[n+]1C,BXNRGIUMUNQQIE-UHFFFAOYSA-N,49.99732227,1,10-50,0,1,1,1
TOX-45955,,N-[dimethylamino(ethoxy)phosphoryl]oxybenzenecarboximidoyl cyanide,105427,CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C,QBNNBUXYAOTBFK-UHFFFAOYSA-N,49.99964446,1,10-50,0,1,1,1
TOX-5897,COUMAFURYL,3-[1-(furan-2-yl)-3-oxobutyl]-4-hydroxychromen-2-one,54689800,CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,JFIXKFSJCQNGEK-UHFFFAOYSA-N,14.69980288,1,10-50,0,1,1,1
TOX-15088,,ethyl 3-diethoxyphosphoryloxybut-2-enoate,21883,CCOC(=O)C=C(C)OP(=O)(OCC)OCC,JHCCEPMFFLZBLL-UHFFFAOYSA-N,11.0,1,10-50,0,1,1,1
TOX-1889,,1-phenylpropan-2-amine,3007,CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,40.00000004,1,10-50,0,1,1,1
TOX-23230,,"N,N-diethyl-2-propan-2-ylsulfonylbenzamide",210038,CCN(CC)C(=O)c1ccccc1S(=O)(=O)C(C)C,IAMBCYTVPIHEKO-UHFFFAOYSA-N,19.99978828,1,10-50,0,1,1,1
TOX-20721,Demeton-S-methyl sulfone,1-dimethoxyphosphorylsulfanyl-2-ethylsulfonylethane,28213,CCS(=O)(=O)CCSP(=O)(OC)OC,PZIRJMYRYORVIT-UHFFFAOYSA-N,30.00125813,1,10-50,0,1,1,1
TOX-58702,,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(methoxydisulfanyl)-N-methylcarbamate",55523,COSSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,YCUZMNIAAYWKFY-UHFFFAOYSA-N,39.99797089,1,10-50,0,1,1,1
TOX-10860,,"2-chloro-3,5,6-trifluorobenzene-1,4-dicarbonitrile",121220,N#Cc1c(F)c(F)c(C#N)c(Cl)c1F,FWKGAQNOJROOTN-UHFFFAOYSA-N,40.00018474,1,10-50,0,1,1,1
TOX-23497,,"N,N-dimethyl-4-(3,4,5-trimethyl-1,3-thiazol-3-ium-2-yl)aniline",210219,Cc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1C,FADGUODLEVBJNA-UHFFFAOYSA-N,49.99858518,1,10-50,0,1,1,1
TOX-45956,,4-chloro-N-[ethoxy(methylamino)phosphoryl]oxybenzenecarboximidoyl cyanide,105428,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,KCHQCSFNEDVXNP-UHFFFAOYSA-N,49.99834255,1,10-50,0,1,1,1
TOX-37757,,"1-(diaminomethylidene)-3-(2,6-dichlorophenyl)urea",3043988,N=C(N)NC(=O)Nc1c(Cl)cccc1Cl,KBZVAHQLKHWPST-UHFFFAOYSA-N,49.99898818,1,10-50,0,1,1,1
TOX-5847,TRIBROMOACETALDEHYDE,"2,2,2-tribromoacetaldehyde",8256,O=CC(Br)(Br)Br,YTGSYRVSBPFKMQ-UHFFFAOYSA-N,24.99991094,1,10-50,0,1,1,1
TOX-46122,Talmetacin,(3-oxo-1H-2-benzofuran-1-yl) 2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetate,68564,COc1ccc2c(c1)c(CC(=O)OC1OC(=O)c3ccccc31)c(C)n2C(=O)c1ccc(Cl)cc1,XYRIRLDHOQSNLW-UHFFFAOYSA-N,20.08854894,1,10-50,0,1,1,1
TOX-6482,SCHRADAN,N-[bis(dimethylamino)phosphoryloxy-(dimethylamino)phosphoryl]-N-methylmethanamine,9037,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,SZKKRCSOSQAJDE-UHFFFAOYSA-N,26.73971976,1,10-50,0,1,1,1
TOX-78510,stigmatellin,,5293,CC=C(C)C=CC=CC(OC)C(C)C(OC)C(C)CCc1oc2c(O)c(OC)cc(OC)c2c(=O)c1C,UZHDGDDPOPDJGM-UHFFFAOYSA-N,29.99656084,1,10-50,0,1,1,1
TOX-9576,,"diethoxy-[(2-methyl-1,3-dithiolan-2-yl)methylsulfanyl]-sulfanylidene-lambda5-phosphane",70550,CCOP(=S)(OCC)SCC1(C)SCCS1,PBYOJMHVUCJVNU-UHFFFAOYSA-N,21.00059341,1,10-50,0,1,1,1
TOX-56667,,"ethyl 2-[[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxycarbonyl-methylamino]sulfanyl-propanoylamino]acetate",3067962,CCOC(=O)CN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)CC,MICQOQFCKSYYML-UHFFFAOYSA-N,43.00083803,1,10-50,0,1,1,1
TOX-36128,,"[6-(2,6-dichlorophenoxy)pyridazin-3-yl]oxy-diethoxy-sulfanylidene-lambda5-phosphane",198309,CCOP(=S)(OCC)Oc1ccc(Oc2c(Cl)cccc2Cl)nn1,NZPDVWHDCQQGEA-UHFFFAOYSA-N,49.99621236,1,10-50,0,1,1,1
TOX-11214,,chloro(2-hydroxyethyl)mercury,164927,OCC[Hg]Cl,VICZSHULGAWQBF-UHFFFAOYSA-M,16.49976522,1,10-50,0,1,1,1
TOX-22296,,"N,N-dimethyl-4-(3-methyl-1,3-thiazol-3-ium-2-yl)aniline",209190,CN(C)c1ccc(-c2scc[n+]2C)cc1,SHMQXDIYVWGEEL-UHFFFAOYSA-N,49.99931605,1,10-50,0,1,1,1
TOX-36116,,diethoxy-[6-(4-methylpentan-2-yloxy)pyridazin-3-yl]oxy-sulfanylidene-lambda5-phosphane,198296,CCOP(=S)(OCC)Oc1ccc(OC(C)CC(C)C)nn1,ZXMFDUSSIIMFRL-UHFFFAOYSA-N,49.9992824,1,10-50,0,1,1,1
TOX-79517,,"N-[(1-ethyl-6,7-dihydro-4H-pyrano[3,4-d]imidazol-4-yl)methyl]cyclopentanamine",13490013,CCn1cnc2c1CCOC2CNC1CCCC1,DPKYSJWOFGLDQM-UHFFFAOYSA-N,49.99839584,1,10-50,0,1,1,1
TOX-11189,Blasticidin S,"3-[[3-amino-5-[carbamimidoyl(methyl)amino]pentanoyl]amino]-6-(4-amino-2-oxopyrimidin-1-yl)-3,6-dihydro-2H-pyran-2-carboxylic acid",258,CN(CCC(N)CC(=O)NC1C=CC(n2ccc(N)nc2=O)OC1C(=O)O)C(=N)N,CXNPLSGKWMLZPZ-UHFFFAOYSA-N,37.99586216,1,10-50,0,1,1,1
TOX-77265,,2-nitro-5-(5-nitrothiophen-2-yl)sulfonylthiophene,458678,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])s2)s1,PQCXYYUWJQBHCE-UHFFFAOYSA-N,39.99637869,1,10-50,0,1,1,1
TOX-24372,cytochalasin D,"(16-benzyl-5,12-dihydroxy-5,7,14-trimethyl-13-methylidene-6,18-dioxo-17-azatricyclo[9.7.0.01,15]octadeca-3,9-dien-2-yl) acetate",30956,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)C=CC(C)(O)C(=O)C(C)CC=CC3C1O,SDZRWUKZFQQKKV-UHFFFAOYSA-N,35.99808519,1,10-50,0,1,1,1
TOX-24389,,"5-(2-cyclohexylideneethyl)-5-ethyl-1,3-diazinane-2,4,6-trione",30964,CCC1(CC=C2CCCCC2)C(=O)NC(=O)NC1=O,AVSLJNHOEKBNAF-UHFFFAOYSA-N,37.99928121,1,10-50,0,1,1,1
TOX-24414,FENAMIPHOS,N-[ethoxy-(3-methyl-4-methylsulfanylphenoxy)phosphoryl]propan-2-amine,31070,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,ZCJPOPBZHLUFHF-UHFFFAOYSA-N,22.69970068,1,10-50,0,1,1,1
TOX-46706,,"1-(diaminomethylidene)-3-(2,6-dibromophenyl)urea",3052245,N=C(N)NC(=O)Nc1c(Br)cccc1Br,PSHONDXYBGKITH-UHFFFAOYSA-N,49.99895825,1,10-50,0,1,1,1
TOX-2166,,"[17-acetyloxy-2,16-bis(4,4-dimethylpiperazin-4-ium-1-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",4475098,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,OWWLUIWOFHMHOQ-UHFFFAOYSA-N,21.99981754,1,10-50,0,1,1,1
TOX-36117,,diethoxy-(6-phenoxypyridazin-3-yl)oxy-sulfanylidene-lambda5-phosphane,198304,CCOP(=S)(OCC)Oc1ccc(Oc2ccccc2)nn1,YSNYOIFPPZYKGH-UHFFFAOYSA-N,24.99992654,1,10-50,0,1,1,1
