SMILES,Category
CC(C)NC[C@@H](O)COc1cccc2ccccc12,3
C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N12,4
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,3
COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2cc[n+]([O-])cc2)CC3)c1,2
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,3
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,3
CC(C)(C)[NH2+]C[C@@H](O)c1cc(Cl)c(N)c(Cl)c1,4
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4
Cc1ccc2c(n1)N1[C@H](C)CNC[C@H]1C2,3
CC(C)(C)c1ccc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1,0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,4
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,3
CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CC[NH+](CCc3ccc4nonc4c3)CC1)O2,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0
CCCOC(C(=O)OC1CC[NH+](C)CC1)(c1ccccc1)c1ccccc1,2
Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,0
Cc1nccn1CC(NC(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccccc1,4
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,3
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,2
CN1C[C@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)[C@@H](C(=O)Nc2ccc(Cl)cc2)C1,2
CCOC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2CC[C@H]1N2C,1
NCc1ccc(F)c(C2CCN(C(=O)c3cccc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(N)=[NH2+])c1,0
COc1ccc2c(=O)n(CC(CO)NCc3cccnc3)c(C#N)c(-c3ccccc3)c2c1,2
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,3
Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@H](N)CC2)c1,4
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3
C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4
CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,3
COc1c(C(C)=O)c(O)c(OCc2ccc(Br)cc2)c2occc12,2
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,3
COc1ccc2c(=O)n(C)c(CN(C)C)c(-c3ccccc3)c2c1,2
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,1
O=C(Cn1cc(Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)cn1)Nc1cccc(F)c1F,4
CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,1
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,2
C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,1
c1cncc(-c2ccc(-c3noc(C4CN5CCC4CC5)n3)o2)c1,2
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1c[nH]c(=O)c(Cl)c1,3
CC1=CC(=O)c2ccccc2C1=O,4
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C(=O)[O-])c1=O,2
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1(C)C,3
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,1
CN(C)C(=[NH2+])c1ccc(C(=O)Nc2ccc(Sc3ccccc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,0
CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,3
C[C@H]1O[C@H](O[C@@H]2C[C@H](O)[C@@]3(CO)[C@H]4[C@H](O)C[C@@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)[C@@H](O)[C@@H](O)[C@@H]1O,0
Cc1ccc(C#CCOCc2cccc(COCC#Cc3ccc(C)cc3)[n+]2C)cc1,0
CC(=O)NC(N)=NN=Cc1c(Cl)cccc1Cl,2
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,4
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,1
COc1ccc(CC[NH+](C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,2
CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,1
O=S(=O)(NCC1CCC(c2nc(-c3cccc(C(F)(F)F)c3)c[nH]2)CC1)c1ccccc1,0
N#Cc1ccc(Cn2cncc2CC[NH2+]C2CCN(c3ccccc3)C2=O)cc1,0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,1
O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccccc12,2
Cc1ccccc1C(OCCN(C)C)c1ccccc1,1
CCCC[NH2+]C[C@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,2
CC[C@H](OC(C)=O)C(C[C@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NS(=O)(=O)c1ccc(F)cc1,4
Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,4
CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC,0
Cc1ccc(S(=O)(=O)N/N=C/c2cn(CC(=O)Nc3ccccc3Cl)c3ccccc23)cc1,3
O=C(NC[C@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,2
C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,2
CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc(C(=N)N)cc1,0
Cc1ccc(S(=O)(=O)N/N=C/c2cn(CC(=O)Nc3ccccc3)c3ccccc23)cc1,4
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,2
Cc1ccc(-c2nc(NC(=O)CC3CC[NH+](C)CC3)cc(-n3nccc3C)n2)o1,1
CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3c(OC)cc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)c(F)c2)CC1,0
CC[C@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2C[C@](C)(O)[C@@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@@]1(C)O,4
C[NH+]1CC[NH+](CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@@H]([NH+]3C=C(F)C(Cl)=C[CH-]3)[C@@H]3C[C@@H]32)CC1,0
CC[C@@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,3
CC(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N(C)C(=O)c2ccc(-c4ccc(F)cc4)cn2)C3)CC1,3
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,0
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1
CCOC(=O)N1CCC(C)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,1
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0
Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@H](N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,3
CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC(C)C)CC2)c1,1
NC(=O)CNCCC(c1ccccc1)c1ccccc1,2
c1ccc(C2(c3ccccc3)C[C@H]2C2=[NH+]CCN2)cc1,3
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,3
COc1c(C(C)(C)C)cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,0
Oc1ccc2c3c1OC1c4oc5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,4
C[C@@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,0
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCC[C@@H]2CO)c1,1
C[C@@H]1CNC[C@H]2Cc3ccc(Cl)nc3N12,4
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC3CC2CO3)c1,3
C=C[C@H]1C[NH+]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0
Fc1ccc(C(c2ccc(F)cc2)[NH+]2CC[NH2+]CC2)cc1,1
CCCCCCCCCC(=O)N[C@H](CN1CCOCC1)[C@H](O)c1ccccc1,3
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
Cc1cc(C(=O)Nc2ccc(C(=[NH2+])N3CCCC3)cc2)n(-c2cc3ccccc3cc2C#N)n1,0
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2O1,3
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0
CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32,0
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cccn1)c1ccccc1,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,2
COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,0
Oc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,3
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,4
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1,3
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,2
O=C(NC1CC[NH+](Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(Cl)cc2o1,3
CC(CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1cnc[nH]1,3
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,3
O=C(NC1CC[NH+](Cc2ccc3c(c2)OCCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,3
Cc1[nH]c2ccccc2c1CCN1CCc2cc(/C=C/C(=O)NO)ccc2C1,3
COC(=O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,0
O=C1CCC(c2ccc(Nc3ccncc3)cc2)=NN1,1
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2Cl)CC1,3
Fc1cc(C(Oc2ccccc2)C2CNC2)ccc1Cl,1
Cc1ccc([C@]23C[NH2+]C[C@H]2C3)cc1,4
C[NH+]1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,0
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1cnc[nH]1,3
COc1ccc2c(c1)c(/C=N/NS(=O)(=O)c1ccc(C)cc1)cn2CC(=O)Nc1ccc(Cl)cc1,4
CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,3
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,1
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,1
CC[C@H]1C2C[C@H]3[C@@H]4N(C)c5ccccc5C45C[C@H](C2[C@H]5O)N3[C@@H]1O,2
O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,3
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,3
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@]2(C(=O)CO)O1,3
CC[NH+](CC)Cc1ccc2c(c1)CC[C@H](N1CC[NH+](CCc3cc(N)cc(C(F)(F)F)c3)CC1=O)C2,1
[N-]=[C+]c1ccc2c(=O)cc(C(=O)NC3CC[NH+](Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,3
Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,1
CCCC[NH+](CCCC)C[C@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C\c1ccc(Cl)cc1,2
c1ccc2nc(N3CCNCC3)ccc2c1,3
CN1C[C@@H]2C(CN(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)[C@H]2C1,1
Cc1cc(CN2CC(C(=O)C3CCC[C@H]3C#N)[C@@H](N)C2)ccc1C#N,3
O=C(NC[C@@H]1CCN(C(=O)CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,0
C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4
COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,0
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
Cc1[nH]c2ccccc2c1CCN1CCCC1c1ccc(/C=C/C(=O)NO)cc1,3
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,3
Cc1ccccc1[C@H](OCC[NH+](C)C)c1ccccc1,0
FC(F)(F)c1ccccc1-c1cc(C(F)(F)F)c2[nH]c(C3=NOC4(CCCCC4)C3)nc2c1,3
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2F)CC1)C(F)(F)F,2
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)n2)cc1,3
Fc1ccc2c(C3C[NH2+]CCC3F)c(-c3ccccc3)[nH]c2c1,1
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)c(F)c3)n2CCN1C(=O)CN,4
CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,0
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1
C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(C)(C)C,3
CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,3
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n2)c1C,1
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,2
CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)ccc2O1,4
CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,1
CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCC3CCCCC3)CC1=O)C2,1
Fc1ccc(-n2cc(C3CCNCC3)c3ccc(Cl)cc32)cc1,0
Cc1cccc(C)c1NC(=O)[C@H]1CCCC[NH+]1C,4
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1
CN(C)CCN(Cc1ccccc1)c1ccccn1,1
COc1ccc(CC[N+](C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,1
CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1cccc3oc(C4CC4)nc13)C2,0
CO[C@H]1CCN(CCn2ncc3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc32)C1,1
CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCc3cccs3)CC1=O)C2,3
O=C(NC[C@H]1CCCC[NH2+]1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1
c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,3
CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,2
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,3
C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,3
O=C(Cc1ccccc1)NCCN(c1ccccc1)c1ccccc1,2
CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,1
CC(C)(C)Oc1cc(C(C2=CNC(C(O)(C(F)(F)F)C(F)(F)F)S2)c2cc[n+]([O-])cc2)ccc1OC(F)F,4
CCOC(=O)N1CCN(Cc2nnc(-c3cccc(Cl)c3)o2)CC1,4
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,4
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)cccc2O1,4
O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
CC(C)(C)c1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1O,0
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,0
CN(C)C(=O)[C@@H]1CCCN1Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,1
C[NH+]1CC[NH+](CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC(=S3C=CC=C3)[C@@H]3C[C@@H]32)CC1,0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,0
Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,0
CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1Cc1cccnc1,1
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,0
CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,3
COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,1
O=C(Cc1ccc(F)cc1)NC1CC[NH+](CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,0
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,3
CC(C)(C)[C@@H]([NH3+])C(=O)N1CC(c2cc(F)ccc2F)=C[C@@H]1c1ccccc1,1
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,1
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,1
C[NH2+]CCC[C@](C#N)(c1ccc(OC)c(OC)c1)C(C)C,4
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,2
COc1ccc2c(c1O)-c1cccc3c1C(C2)N(C)CC3,0
O=C(NC1CC[NH+](Cc2cc3c(cc2Cl)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,3
CCN(CC)C(=O)c1cccc(C2=CC3(CCNCC3)Oc3ccccc32)c1,0
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@H](C)C3)c(F)c21,4
CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,1
O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1,3
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,2
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1cccnc1,1
CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,0
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,4
NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,4
CN(C)C(=O)CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,0
COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3cccc(F)c3)c2c1,4
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0
N#Cc1ccc(Cn2cncc2C[NH2+]C2CCN(c3ccncc3)C2=O)cc1,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cncn1)c1ccccc1,4
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CC[NH+](CCCOc2ccc(F)cc2)C[C@@H]1OC,0
Oc1ccc(CC[NH+]2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,3
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,2
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C(=O)NC(C)C)nc2C)CC1,4
C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)CC1C,1
Fc1cccc2c(C3C[NH2+]CCC3F)c(-c3ccccc3)[nH]c12,1
C[C@]12CC[C@@H]3c4ccc(O)cc4C(=O)C[C@H]3[C@@H]1CC[C@@H]2O,1
CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,1
O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21,1
Cc1cc(N2CC[C@@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,1
COC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,3
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0
O=C(N[C@@H](CC[NH+]1CCC(n2cnc(Cc3ccccc3)n2)CC1)c1ccccc1)C1CCC1,0
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,0
COCCN(C)CCn1c(C#N)c(-c2cccc(F)c2)c2cc(OC)ccc2c1=O,1
CN(C(=O)c1ccc(-c2ccc(F)cc2)cc1)[C@H]1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,1
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,0
C[C@H]1CCCCN1CCCNCc1ccc(CNCCCN2CCCC[C@H]2C)cc1,4
COc1cc2c(cc1OC)[C@H](C[C@H](O)c1ccc(Cl)cc1)N(C)CC2,0
O=C(O)/C=C\C(=O)C(C1CCCCN1)C(C1CCCCC1)C1CCCCC1,3
COc1ccc(-c2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)cnc2N)cn1,2
N#Cc1ccc(Cn2cncc2C[NH2+]C2CCN(C(=O)c3cccnc3N)C2=O)cc1,4
Cc1nc2c(=O)n(CC3(c4ccccc4)CC3)ccn2c1Br,3
CN(C)CCC=C1c2ccccc2COc2ccccc21,2
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,2
Cc1ccc(-c2nc(NC(=O)CC[NH+](C)C)cc(-n3nccc3C)n2)o1,0
Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,1
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1
CCSc1ncccc1C(=O)N1CCC([NH2+]Cc2cncn2Cc2ccc(C#N)cc2)C1=O,3
CC(C)(C[NH+]1CCC(=C2c3ccc(F)cc3COc3ccccc32)CC1)C(=O)[O-],2
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,0
