,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
330,TOX-75398,fenvalerate,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methylbutanoate,3347,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,NYPJDWWKZLNGGM-UHFFFAOYSA-N,3999.923797,4,>2000
331,TOX-75433,THIDIAZURON,1-phenyl-3-(thiadiazol-5-yl)urea,40087,O=C(Nc1ccccc1)Nc1cnns1,HFCYZXMHUIHAQI-UHFFFAOYSA-N,15999.4915,4,>2000
332,TOX-76467,Pencycuron,1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea,91692,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,OGYFATSSENRIKG-UHFFFAOYSA-N,2499.673096,4,>2000
333,TOX-76771,Diethofencarb,"propan-2-yl N-(3,4-diethoxyphenyl)carbamate",91742,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,LNJNFVJKDJYTEU-UHFFFAOYSA-N,2249.957918,4,>2000
334,TOX-77102,Isoxapyrifop,"2-[4-(3,5-dichloropyridin-2-yl)oxyphenoxy]-1-(1,2-oxazolidin-2-yl)propan-1-one",174656,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,ANFHKXSOSRDDRQ-UHFFFAOYSA-N,4999.595545,4,>2000
335,TOX-77130,Cinmethylin,1-methyl-2-[(2-methylphenyl)methoxy]-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane,188653,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,QMTNOLKHSWIQBE-UHFFFAOYSA-N,2149.968659,4,>2000
336,TOX-77136,,"2-(N-ethoxy-C-ethylcarbonimidoyl)-5-(2,4,6-trimethylphenyl)cyclohexane-1,3-dione",54546894,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,ZHDPLQKJJVUBDP-UHFFFAOYSA-N,6236.242718,4,>2000
337,TOX-77791,,"4,6-dimethyl-N-[(E)-1-(2-methylphenyl)ethylideneamino]pyrimidin-2-amine",5484248,C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,GOWLARCWZRESHU-QGOAFFKASA-N,2249.938075,4,>2000
338,TOX-78132,Flocoumafen,"4-hydroxy-3-[3-[4-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]chromen-2-one",54698175,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,KKBGNYHHEIAGOH-UHFFFAOYSA-N,299.9706945,2,50-500
339,TOX-79292,Cyproconazole,,86132,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,UFNOUKDBUJZYDE-UHFFFAOYSA-N,149.9938309,2,50-500
340,TOX-79322,Cinosulfuron,"1-(4,6-dimethoxy-1,3,5-triazin-2-yl)-3-[2-(2-methoxyethoxy)phenyl]sulfonylurea",92420,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,WMLPCIHUFDKWJU-UHFFFAOYSA-N,1999.941946,3,500-2000
341,TOX-79452,Cadusafos,2-[butan-2-ylsulfanyl(ethoxy)phosphoryl]sulfanylbutane,91752,CCOP(=O)(SC(C)CC)SC(C)CC,KXRPCFINVWWFHQ-UHFFFAOYSA-N,15.99999999,1,10-50
342,TOX-79485,Fenoxaprop,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoic acid",86134,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,MPPOHAUSNPTFAJ-UHFFFAOYSA-N,2509.947352,4,>2000
343,TOX-81326,ANILINE,aniline,6115,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,750.0080537,3,500-2000
344,TOX-90964,,1-methylpyridin-2-one,12755,Cn1ccccc1=O,DVVGIUUJYPYENY-UHFFFAOYSA-N,421.0077158,2,50-500
345,TOX-109571,Cyhexatin,,6327054,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,UGCNRZFAUBJVPT-UHFFFAOYSA-N,255.6752689,2,50-500
346,TOX-109604,,1-amino-3-cyclohexylthiourea,722813,NNC(=S)NC1CCCCC1,LVEUHPMMNLURRJ-UHFFFAOYSA-N,315.9908821,2,50-500
